aX,aY,aZ,gX,gY,gZ
1.503,-0.454,0.344,-62.927,131.531,-134.644
1.759,-0.408,0.176,-33.936,86.060,-83.496
1.738,-0.367,0.144,-8.850,38.330,-14.771
1.665,-0.351,0.105,9.766,-39.856,51.941
1.532,-0.389,0.119,34.424,-103.333,103.455
1.433,-0.478,0.181,57.861,-138.611,144.409
1.177,-0.560,0.312,72.083,-152.893,209.839
0.688,-0.689,0.509,83.191,-159.485,244.324
0.137,-0.726,0.848,75.439,-169.983,252.686
-0.016,-0.707,0.908,34.790,-115.479,228.027
-0.491,-0.505,0.935,27.283,-76.416,223.694
-0.665,-0.287,0.913,33.630,-59.082,191.406
-1.041,-0.179,1.166,36.011,-67.993,125.916
-1.101,-0.073,1.195,41.443,-81.848,97.717
-1.427,-0.049,1.303,34.546,-49.011,28.992
-1.301,-0.032,1.417,45.532,2.441,-6.714
-1.122,-0.094,1.329,16.846,41.443,-58.289
-1.060,-0.147,1.240,-10.986,52.002,-84.961
-0.983,-0.110,1.268,-10.193,144.958,-140.442
-0.859,-0.311,1.123,-57.861,113.037,-198.914
-0.271,-0.661,0.580,-77.881,109.314,-246.643
0.374,-0.835,0.580,-39.673,42.847,-253.479
0.682,-0.952,0.781,-30.762,75.439,-230.347
0.903,-0.967,0.882,-37.842,126.404,-174.622
0.968,-0.704,0.784,-50.171,159.241,-132.507
0.819,-0.476,0.649,-89.233,149.109,-115.356
0.963,-0.369,0.330,-70.190,90.698,-110.657
1.143,-0.419,0.273,-16.663,52.856,-120.789
1.406,-0.515,0.287,22.278,57.434,-95.032
1.677,-0.715,0.290,0.183,62.927,-14.832
1.628,-0.650,0.114,-10.315,19.287,80.688
1.534,-0.631,0.113,11.047,-60.730,148.926
1.276,-0.632,0.255,36.682,-136.353,193.115
0.834,-0.591,0.389,40.955,-150.818,255.188
0.289,-0.433,0.609,66.772,-166.504,254.822
-0.018,-0.428,0.863,72.327,-138.367,216.980
-0.252,-0.365,1.066,62.134,-129.150,206.970
-0.545,-0.275,1.243,49.133,-107.422,196.838
-0.699,-0.122,1.205,35.706,-74.219,174.927
-1.058,0.024,1.411,43.640,-72.754,141.785
-1.204,0.012,1.483,20.447,-22.339,73.914
-1.170,0.035,1.503,-8.850,36.133,5.371
-1.031,0.026,1.296,-20.081,41.870,-41.626
-0.838,-0.017,1.017,-39.246,30.090,-77.087
-0.649,-0.089,0.893,-46.692,47.729,-124.329
-0.374,-0.107,0.819,-43.823,90.637,-183.777
-0.306,-0.198,0.878,-16.357,12.756,-180.664
0.119,-0.568,0.840,-16.418,40.100,-211.426
0.750,-0.776,0.898,-23.437,108.276,-226.074
1.083,-0.577,0.559,-67.932,166.992,-209.412
1.401,-0.457,0.256,-57.678,174.011,-185.913
1.637,-0.529,0.313,-0.549,91.675,-146.851
1.750,-0.559,0.591,17.151,16.663,-43.152
1.429,-0.453,0.369,-9.644,14.587,20.203
1.420,-0.333,0.298,-0.916,-42.053,46.753
1.269,-0.385,0.441,27.588,-96.985,107.300
1.052,-0.457,0.550,40.344,-97.107,151.367
0.914,-0.504,0.575,35.400,-102.539,166.199
0.558,-0.451,0.626,41.199,-117.859,217.712
0.160,-0.381,0.666,49.744,-116.699,238.708
-0.030,-0.424,0.810,30.518,-118.042,198.120
-0.182,-0.430,0.929,35.217,-102.417,188.171
-0.534,-0.256,1.025,60.974,-114.502,176.880
-1.018,-0.192,1.287,6.653,-107.666,77.026
-1.177,-0.030,1.314,-5.981,-52.551,-3.357
-1.448,0.106,1.122,29.236,1.587,34.607
-1.063,0.133,1.182,35.767,-25.696,-9.460
-0.912,0.012,1.149,22.339,-16.052,-62.683
-0.724,-0.115,1.059,15.808,15.564,-98.450
-0.720,-0.184,1.075,-1.038,30.518,-124.573
-0.670,-0.208,0.951,-29.114,45.898,-150.818
-0.675,-0.275,0.838,-24.719,67.871,-172.180
-0.250,-0.479,0.781,-6.958,110.718,-213.318
0.292,-0.495,0.589,-24.109,151.001,-221.252
0.626,-0.564,0.416,-13.611,170.654,-209.839
1.107,-0.637,0.639,1.343,151.611,-136.963
1.161,-0.377,0.758,-1.587,107.666,-62.439
1.037,-0.311,0.575,-19.714,164.185,-63.416
1.298,-0.435,0.584,-1.465,91.125,-105.408

0.081,-0.053,0.989,-0.488,3.479,2.991
0.081,-0.060,0.979,3.662,2.319,0.732
0.106,-0.078,1.008,3.296,-0.854,-1.892
0.111,-0.097,0.989,4.456,0.000,-1.465
0.118,-0.096,1.028,2.563,-1.282,0.061
0.096,-0.076,1.017,0.488,3.296,1.099
0.093,-0.067,0.995,0.977,3.662,-0.977
0.099,-0.079,1.009,1.770,2.869,-0.427
0.109,-0.089,1.011,-1.099,3.174,0.427
0.102,-0.082,1.009,-2.563,6.104,2.441
0.090,-0.055,0.979,0.732,4.944,-0.305
0.116,-0.079,0.987,1.404,1.038,-2.930
0.119,-0.092,1.017,0.732,2.319,0.000
0.114,-0.079,0.997,-1.526,3.723,0.366
0.130,-0.078,0.975,1.526,0.610,0.000
0.139,-0.092,0.991,1.587,-1.404,0.183
0.158,-0.115,1.009,-1.404,-3.113,2.441
0.152,-0.112,0.991,-2.625,-2.441,6.531
0.085,-0.099,1.027,0.549,-3.906,10.071
-0.151,-0.024,1.157,8.057,-1.953,20.752
-0.596,0.109,1.332,10.071,8.850,25.269
-0.968,0.138,1.465,31.921,73.120,1.221
-0.945,0.011,1.591,23.254,159.668,-52.734
-0.842,-0.091,1.477,-18.799,213.684,-79.163
-0.316,-0.253,1.019,-60.181,200.134,-81.116
-0.102,-0.312,0.469,-98.755,118.347,-160.400
0.460,-0.777,0.178,-68.970,68.909,-207.581
1.196,-1.011,0.318,-65.857,44.495,-157.471
1.883,-0.729,0.181,-88.501,80.505,-89.294
2.093,-0.671,0.169,-64.453,73.059,-88.318
2.127,-0.497,0.154,-46.753,6.714,-16.663
1.954,-0.320,-0.001,-6.714,-60.913,61.096
1.625,-0.204,0.087,20.020,-73.669,126.892
1.432,-0.259,0.072,55.237,-132.874,177.856
1.035,-0.354,0.226,100.647,-180.786,245.056
0.390,-0.532,0.495,120.117,-195.007,263.977
-0.094,-0.603,0.766,77.698,-165.283,207.397
-0.131,-0.548,0.773,41.748,-121.887,183.044
-0.514,-0.545,0.872,26.428,-100.891,178.833
-0.990,-0.446,1.083,32.532,-107.666,164.795
-1.219,-0.283,1.100,24.719,-74.341,89.844
-1.149,-0.206,1.125,27.283,-47.546,42.786
-1.194,-0.368,1.372,30.884,-39.856,-14.343
-1.325,-0.316,1.370,13.428,-5.615,-46.326
-0.992,-0.381,1.114,3.540,33.081,-49.255
-0.894,-0.417,1.050,-1.953,57.373,-100.708
-0.696,-0.517,1.041,-14.709,111.389,-135.742
-0.537,-0.476,0.979,-50.598,151.672,-164.307
-0.334,-0.472,0.681,-67.993,151.978,-191.101
-0.006,-0.543,0.651,-46.204,136.719,-214.966
0.390,-0.533,0.750,-34.241,131.775,-216.614
0.848,-0.473,0.570,-49.011,123.718,-204.529
1.233,-0.462,0.332,-57.251,117.126,-200.256
1.575,-0.425,0.446,-47.424,138.794,-168.457
1.847,-0.353,0.543,-44.189,117.554,-86.182
1.698,-0.231,0.322,-32.715,43.945,-33.813
1.601,-0.161,0.320,-10.986,32.715,-6.470
1.609,-0.201,0.320,28.320,-51.697,57.617
1.457,-0.304,0.342,36.926,-89.355,107.239
1.278,-0.401,0.425,53.040,-101.807,150.696
1.070,-0.581,0.512,60.120,-108.765,195.068
0.781,-0.666,0.689,61.096,-114.441,227.478
0.257,-0.572,0.772,49.683,-120.605,216.431
0.059,-0.395,0.712,35.522,-111.755,112.488
-0.636,-0.436,0.832,-13.245,-90.942,41.748
-0.860,-0.148,1.020,34.363,-64.087,140.503
-0.833,-0.138,1.207,44.067,-104.309,141.052
-1.146,-0.012,1.288,19.836,-131.531,64.331
-1.134,-0.099,1.181,27.222,-93.506,25.818
-0.932,-0.268,1.245,33.630,4.272,-6.714
-0.801,-0.340,1.146,39.368,106.812,-32.410
-0.551,-0.398,1.071,17.883,166.138,-58.167
-0.484,-0.301,1.064,-11.475,118.958,-78.918
-0.339,-0.321,0.935,-30.396,148.376,-100.647
-0.111,-0.333,0.830,-32.288,175.110,-122.375
-0.012,-0.292,0.772,-28.503,200.073,-122.375
0.203,-0.295,0.681,-67.566,178.650,-152.527
0.595,-0.436,0.546,-81.604,143.494,-182.373
1.004,-0.634,0.430,-72.876,143.188,-185.425
1.624,-0.654,0.251,-61.340,140.137,-124.573
1.870,-0.458,-0.005,-81.665,154.663,-117.126
1.931,-0.383,-0.254,-44.678,90.820,-55.542
1.889,-0.410,-0.359,-11.719,36.194,-6.653
1.796,-0.511,-0.268,32.837,-28.931,45.410
1.712,-0.531,-0.216,73.608,-90.576,110.535
1.401,-0.571,-0.160,112.549,-130.981,173.645
1.022,-0.644,0.013,138.428,-151.794,198.975
0.750,-0.768,0.203,152.161,-164.978,213.257
0.391,-0.860,0.523,170.227,-170.471,209.045
-0.000,-0.906,0.862,153.625,-131.897,207.764
-0.332,-0.692,0.929,115.784,-86.426,211.914
-0.964,-0.479,1.212,148.560,-75.378,159.119
-0.954,-0.481,1.812,157.043,-43.701,77.393
-0.592,-0.615,1.729,47.058,92.102,21.545
-0.525,-0.538,1.543,8.728,8.484,39.734
-0.590,-0.607,1.469,-26.733,17.578,-9.766
-0.233,-0.748,1.219,-77.332,126.648,-68.481
-0.013,-0.764,0.939,-102.966,172.241,-82.092
0.126,-0.706,0.725,-124.329,210.083,-95.520
0.491,-0.589,0.417,-148.193,213.440,-136.292
0.917,-0.540,0.221,-176.147,133.240,-169.617
1.210,-0.527,0.172,-185.730,26.428,-191.284
1.389,-0.659,-0.005,-193.848,-30.212,-164.612
1.565,-0.422,-0.240,-164.368,-23.132,-94.604
1.606,-0.064,-0.357,-119.995,52.734,-49.194
1.790,-0.058,-0.443,-35.278,36.682,-19.958
1.715,-0.203,-0.383,5.310,-20.691,-5.188
1.516,-0.321,-0.095,54.565,-108.643,60.242
1.204,-0.399,0.213,112.427,-144.592,140.625
0.959,-0.433,0.397,130.737,-128.296,182.678
0.701,-0.456,0.494,132.324,-122.314,197.876
0.578,-0.587,0.575,135.437,-126.587,185.242
0.492,-0.833,0.857,131.226,-131.714,190.491
0.131,-0.805,1.104,123.413,-123.718,204.041
-0.382,-0.656,1.251,86.914,-53.467,162.537
-0.151,-0.610,1.098,45.898,-36.255,109.314
-0.410,-0.470,1.278,47.852,-5.859,81.726
-0.425,-0.365,1.193,26.123,-33.203,43.701
-0.458,-0.377,1.051,3.723,-17.700,-17.822
-0.313,-0.460,1.136,17.761,14.099,-46.753
-0.324,-0.511,1.131,-18.005,6.531,-95.276
-0.197,-0.668,1.212,-56.335,26.672,-138.000
-0.012,-0.741,1.140,-77.148,60.730,-164.124
0.411,-0.763,0.914,-93.872,162.903,-152.405
0.304,-0.550,0.815,-108.704,143.066,-147.949

0.433,-0.191,0.977,-0.610,-15.442,2.808
0.377,-0.150,0.936,-11.414,-9.033,5.920
0.404,-0.117,0.896,-4.700,-8.850,9.338
0.347,-0.139,0.959,-8.362,-0.854,-3.601
0.351,-0.105,0.973,-24.780,10.986,-12.390
0.400,-0.062,0.852,-12.817,18.372,-1.892
0.381,-0.092,0.825,-1.892,11.414,1.526
0.395,-0.098,0.904,-5.371,18.494,-9.705
0.410,-0.111,0.947,-17.090,32.288,-10.925
0.494,-0.085,0.832,-6.775,14.954,-0.671
0.481,-0.095,0.851,2.563,7.324,-4.456
0.555,-0.092,0.859,-1.160,4.761,-8.057
0.539,-0.114,0.858,-0.671,6.226,-7.141
0.637,-0.096,0.791,15.991,-5.798,5.920
0.709,-0.131,0.808,16.296,-25.208,7.507
0.824,-0.134,0.781,17.395,-45.044,19.226
0.972,-0.198,0.743,7.996,-63.354,29.175
1.015,-0.226,0.676,5.310,-73.059,52.795
0.945,-0.242,0.592,9.827,-97.168,80.811
0.799,-0.269,0.527,27.466,-108.032,110.657
0.553,-0.335,0.620,40.771,-110.535,136.841
0.145,-0.438,0.807,55.664,-117.493,163.269
-0.327,-0.460,1.026,51.758,-112.854,151.733
-0.606,-0.480,1.171,46.143,-95.642,132.935
-0.901,-0.467,1.434,35.889,-64.453,103.455
-1.040,-0.432,1.550,12.085,-12.512,60.425
-0.953,-0.512,1.529,-17.334,52.124,0.610
-0.603,-0.561,1.331,-58.777,129.517,-53.162
-0.447,-0.562,1.186,-88.867,177.063,-83.496
-0.290,-0.491,1.054,-129.272,194.702,-120.911
-0.104,-0.458,0.874,-165.283,170.959,-154.175
0.185,-0.319,0.667,-179.749,163.452,-182.556
0.453,-0.203,0.403,-191.101,156.616,-207.336
0.703,-0.163,0.146,-197.449,138.916,-237.671
1.057,-0.259,-0.092,-181.335,114.441,-271.118
1.400,-0.498,-0.194,-127.136,115.845,-253.662
2.300,-0.563,-0.192,-86.182,96.008,-123.230
1.738,-0.322,-0.480,-57.617,56.946,22.461
1.597,-0.180,-0.487,3.235,-33.997,50.964
1.509,-0.157,-0.353,54.443,-89.539,78.796
1.406,-0.295,-0.107,116.028,-137.451,154.480
1.130,-0.388,0.027,143.799,-166.443,197.876
0.830,-0.485,0.177,171.143,-183.716,210.937
0.600,-0.564,0.455,183.289,-184.692,230.957
0.204,-0.661,0.761,168.762,-190.674,250.854
-0.289,-0.676,1.070,140.259,-179.321,219.238
-0.500,-0.575,1.272,102.600,-111.572,170.898
-0.685,-0.477,1.246,82.153,-62.866,138.916
-1.051,-0.366,1.415,77.026,-53.650,74.768
-1.198,-0.298,1.651,65.063,-28.992,15.137
-1.114,-0.404,1.675,29.053,46.021,-45.715
-0.657,-0.314,1.342,-17.761,135.437,-63.904
-0.705,-0.468,1.283,-45.593,75.562,-112.793
-0.267,-0.518,1.146,-104.980,137.207,-143.799
0.035,-0.569,0.932,-126.648,130.737,-178.223
0.289,-0.576,0.769,-135.620,72.449,-195.801
0.568,-0.475,0.684,-122.803,60.425,-206.238
0.705,-0.393,0.534,-118.774,80.627,-208.374
0.889,-0.427,0.300,-100.769,88.989,-219.238
1.214,-0.511,0.220,-69.336,96.680,-198.853
1.971,-0.502,0.314,-48.340,115.479,-127.686
1.631,-0.351,0.086,-42.542,56.274,-13.672
1.485,-0.236,-0.057,-8.484,20.996,27.649
1.536,-0.310,0.077,30.884,-29.846,52.673
1.409,-0.421,0.227,66.772,-94.788,138.916
1.154,-0.407,0.267,75.195,-116.638,197.693
0.859,-0.418,0.362,102.173,-136.047,218.872
0.611,-0.537,0.604,121.399,-152.039,244.263
0.240,-0.596,0.781,110.901,-139.709,243.774
-0.261,-0.545,1.032,89.539,-123.901,195.007
-0.503,-0.450,1.242,67.017,-82.397,167.908
-0.630,-0.399,1.203,52.307,-50.598,156.189
-0.986,-0.280,1.449,64.331,-30.701,91.492
-1.149,-0.250,1.615,49.377,-23.682,38.757
-0.937,-0.295,1.500,-8.118,27.771,-25.696
-0.598,-0.301,1.173,-33.203,43.457,-72.388
-0.490,-0.336,1.083,-36.255,52.673,-97.717
-0.382,-0.427,1.001,-54.443,81.299,-143.860
-0.095,-0.496,0.957,-77.332,96.313,-184.143
0.236,-0.482,0.836,-93.750,109.314,-200.195
0.449,-0.439,0.661,-96.008,88.562,-214.966
0.702,-0.349,0.509,-83.374,94.604,-225.891
0.888,-0.371,0.319,-54.443,87.769,-236.816
1.134,-0.520,0.316,-15.015,75.500,-242.249
1.721,-0.660,0.581,-2.319,79.285,-175.720
1.713,-0.532,0.451,-30.823,60.364,-31.799
1.417,-0.361,0.243,-30.945,26.611,36.438
1.404,-0.340,0.305,6.958,-40.894,45.227
1.355,-0.434,0.446,29.297,-62.195,102.356
1.126,-0.424,0.399,38.025,-78.247,160.583
0.875,-0.451,0.465,66.711,-113.953,189.758
0.734,-0.533,0.562,85.083,-138.977,213.562
0.429,-0.584,0.745,77.271,-129.211,240.845
0.012,-0.516,0.784,75.500,-108.032,234.009
-0.193,-0.497,0.847,60.059,-110.657,205.078
-0.660,-0.433,1.207,60.974,-97.961,190.735
-0.761,-0.379,1.251,27.710,-6.897,118.286
-0.868,-0.292,1.331,39.307,-38.513,96.008
-0.970,-0.253,1.396,25.879,-3.662,29.358
-0.677,-0.267,1.294,-3.540,36.560,-32.715
-0.346,-0.304,1.144,-17.456,51.208,-67.200
-0.375,-0.340,1.044,-24.109,19.592,-92.041
-0.240,-0.426,1.074,-34.607,36.560,-122.498
-0.100,-0.439,1.000,-58.411,73.547,-148.376
0.017,-0.408,0.857,-69.519,86.792,-163.086
0.084,-0.356,0.809,-64.819,74.463,-188.843
0.389,-0.452,0.717,-45.776,61.768,-226.440
0.640,-0.489,0.796,-38.452,58.960,-232.544
0.867,-0.484,0.644,-46.753,85.205,-212.097
1.042,-0.451,0.498,-39.063,91.431,-182.556
1.211,-0.467,0.479,-14.038,82.153,-156.738
1.482,-0.504,0.659,-12.390,50.293,-86.121
1.410,-0.449,0.491,-26.123,36.743,-13.000
1.351,-0.348,0.363,-12.634,-5.859,19.714
1.279,-0.358,0.435,9.399,-36.621,67.810
1.112,-0.425,0.512,25.696,-53.772,123.779
0.981,-0.458,0.496,34.912,-71.289,153.870
0.861,-0.534,0.552,48.035,-104.370,182.678
0.622,-0.549,0.644,65.979,-116.882,228.577
0.192,-0.561,0.838,71.777,-104.431,232.361
0.056,-0.560,0.872,49.072,-103.638,201.843
-0.248,-0.536,1.031,48.645,-107.910,195.190
-0.542,-0.429,1.171,36.987,-66.284,169.373
-0.724,-0.298,1.205,19.470,-57.617,114.990
-0.786,-0.285,1.205,17.151,-10.986,73.303

0.685,-0.195,0.724,-3.662,19.592,1.221
0.689,-0.191,0.713,-2.869,14.099,2.808
0.683,-0.191,0.706,-0.610,13.306,3.174
0.681,-0.202,0.707,1.587,15.930,3.601
0.700,-0.202,0.737,-0.916,14.343,0.854
0.697,-0.196,0.727,-2.686,20.447,6.592
0.698,-0.196,0.714,0.977,25.024,8.789
0.696,-0.187,0.723,0.488,34.180,10.864
0.704,-0.174,0.671,-11.475,33.936,5.920
0.752,-0.179,0.663,-9.338,24.292,1.709
0.762,-0.177,0.664,2.136,27.771,11.841
0.739,-0.175,0.681,8.423,41.382,18.494
0.808,-0.197,0.704,-1.770,66.589,19.897
0.819,-0.167,0.682,-26.733,93.445,30.212
0.870,-0.151,0.631,-27.222,126.099,48.157
0.886,-0.129,0.633,-21.057,164.368,75.867
0.872,-0.145,0.704,-46.631,218.140,110.474
0.673,-0.018,0.521,-72.815,265.015,125.671
0.573,0.154,0.178,-75.073,278.076,90.881
0.663,0.169,-0.268,-43.091,291.382,68.054
0.477,0.330,-0.650,-16.724,392.761,28.870
0.373,0.380,-1.093,20.508,401.001,-30.212
0.298,0.273,-1.288,89.722,414.978,-56.885
0.126,0.218,-1.424,93.262,377.014,-104.309
0.098,0.111,-1.557,76.965,271.790,-140.930
0.059,0.064,-1.624,78.796,166.870,-176.819
0.104,-0.048,-1.441,108.215,6.714,-181.152
0.043,-0.068,-1.142,115.967,-35.828,-185.059
0.067,-0.065,-0.940,137.634,21.240,-214.416
0.398,-0.221,-0.940,128.418,59.692,-272.461
0.668,-0.402,-0.803,122.925,23.315,-284.119
0.712,-0.400,-0.686,114.441,-9.583,-252.502
0.865,-0.445,-0.568,90.271,-15.869,-230.652
0.967,-0.395,-0.524,68.970,-27.649,-204.163
1.039,-0.484,-0.450,42.603,-10.315,-186.279
1.431,-0.790,-0.370,39.185,1.465,-138.489
1.456,-0.617,-0.421,16.235,-0.916,-4.822
1.189,-0.489,-0.756,-49.561,7.202,116.821
1.068,-0.552,-0.685,-33.630,-18.372,172.180
0.785,-0.448,-0.800,-28.870,51.880,218.445
0.623,-0.321,-0.856,-40.344,-18.799,228.027
0.633,-0.317,-0.881,-57.678,-59.692,261.230
0.361,-0.140,-0.938,-81.665,-85.022,290.649
0.215,-0.040,-0.981,-109.680,-102.600,262.024
0.183,0.045,-0.980,-85.510,-67.322,245.056
0.001,0.185,-0.991,-80.322,-38.086,229.797
-0.122,0.352,-1.046,-83.374,-39.734,198.791
-0.244,0.392,-1.085,-71.472,-31.677,170.227
-0.338,0.472,-1.114,-47.791,-2.563,136.353
-0.421,0.574,-1.145,-32.471,29.114,89.783
-0.430,0.580,-1.160,-23.132,30.090,44.617
-0.461,0.606,-1.191,-1.099,27.405,7.019
-0.472,0.609,-1.148,34.241,41.565,-48.706
-0.404,0.514,-1.109,50.415,55.908,-104.126
-0.352,0.439,-1.084,56.274,71.838,-134.338
-0.336,0.361,-1.071,54.321,80.627,-188.782
-0.290,0.223,-1.047,37.964,77.759,-251.587
-0.008,0.001,-1.100,41.565,72.327,-295.044
0.254,-0.120,-1.073,83.496,95.520,-281.006
0.338,-0.140,-0.957,74.768,66.040,-272.827
0.607,-0.231,-0.904,33.875,24.109,-289.795
1.103,-0.560,-0.842,43.274,9.521,-285.645
1.301,-0.580,-0.707,65.308,9.827,-181.885
1.397,-0.546,-0.685,30.640,-17.151,-86.060
1.635,-0.731,-0.587,2.075,-49.988,-21.606
1.338,-0.552,-0.659,-22.949,-45.898,84.106
0.944,-0.341,-0.762,-33.447,-40.161,158.752
0.811,-0.335,-0.711,-34.607,-34.607,188.232
0.627,-0.326,-0.775,-42.419,-11.475,222.656
0.335,-0.074,-0.953,-47.180,-18.250,260.437
0.233,0.040,-0.993,-58.105,-71.655,250.671
0.169,0.086,-0.939,-65.674,-94.604,247.253
-0.075,0.262,-0.979,-66.040,-58.533,236.084
-0.191,0.398,-1.039,-53.650,-49.866,208.496
-0.394,0.467,-1.013,-42.114,-34.546,184.021
-0.548,0.641,-1.055,-31.555,-5.310,145.691
-0.681,0.756,-1.071,-18.372,4.822,91.125
-0.750,0.850,-1.135,1.831,13.855,29.785
-0.741,0.880,-1.231,39.063,-0.122,-40.649
-0.876,0.751,-1.256,75.500,-21.851,-95.215
-0.929,0.621,-1.133,85.022,-30.396,-165.344
-0.475,0.416,-1.004,82.581,-4.761,-230.041
-0.040,0.122,-0.955,76.172,29.297,-291.199
0.367,-0.127,-1.042,63.965,19.836,-312.500
0.668,-0.121,-1.034,109.131,23.437,-272.461
0.745,-0.207,-0.856,140.869,37.415,-268.921
0.929,-0.437,-0.560,111.938,12.512,-294.434
1.502,-0.767,-0.373,70.801,-20.874,-270.935
1.490,-0.586,-0.282,57.007,-42.725,-142.944
1.254,-0.493,-0.160,19.409,-43.152,-41.565
1.240,-0.469,-0.184,-13.184,-20.081,-22.034
1.358,-0.489,-0.253,-25.940,-5.737,48.218
1.104,-0.301,-0.433,-74.219,7.202,83.801
1.081,-0.318,-0.539,-78.552,15.137,113.708
1.139,-0.442,-0.528,-90.515,9.399,158.325
0.780,-0.257,-0.728,-125.732,15.564,221.680
0.644,-0.118,-0.880,-126.648,-2.319,226.013
0.601,-0.087,-0.920,-111.389,7.202,221.985
0.414,0.020,-0.903,-98.206,-5.371,224.670
0.282,0.119,-0.916,-98.999,-31.555,210.815
0.121,0.180,-0.957,-78.003,-18.982,198.730
-0.010,0.314,-0.984,-47.302,7.507,189.697
-0.185,0.425,-0.963,-30.762,32.043,169.861
-0.335,0.561,-0.986,-25.513,25.085,145.203
-0.489,0.666,-0.931,-7.690,31.433,124.207
-0.634,0.744,-0.960,-17.883,43.091,67.810
-0.663,0.806,-1.044,-15.076,45.776,8.179
-0.596,0.810,-1.076,4.089,40.649,-58.105
-0.457,0.710,-0.990,16.235,38.391,-122.070
-0.314,0.576,-0.972,31.555,60.425,-156.311
-0.199,0.496,-0.984,48.767,75.439,-164.185
-0.090,0.402,-0.972,47.485,75.134,-191.895
0.020,0.254,-0.966,24.292,62.378,-235.718
0.154,0.118,-1.021,5.249,51.331,-250.000
0.333,0.010,-1.067,25.452,65.186,-242.737
0.517,-0.092,-1.034,48.218,58.044,-239.929
0.642,-0.128,-0.875,46.753,21.790,-196.960
0.925,-0.211,-0.845,26.367,-7.568,-177.002
1.116,-0.388,-0.739,10.559,-42.419,-156.982
1.342,-0.458,-0.644,5.859,-40.588,-57.983
1.382,-0.501,-0.476,11.658,-63.782,7.080
1.353,-0.453,-0.628,-6.287,29.907,90.149
0.996,-0.306,-0.677,-6.042,-9.216,146.057
0.741,-0.190,-0.666,-35.950,-34.424,203.125
0.500,-0.073,-0.669,-69.885,-39.856,237.183

0.624,0.103,-0.775,6.897,-7.751,-8.789
0.647,0.095,-0.744,8.850,-13.672,-8.606
0.673,0.072,-0.712,8.850,-8.728,-7.751
0.692,0.059,-0.708,8.789,-4.333,-5.920
0.709,0.049,-0.685,8.484,-5.432,-2.563
0.713,0.042,-0.675,1.099,-1.587,2.502
0.698,0.063,-0.718,-5.371,2.991,4.578
0.678,0.088,-0.752,-3.967,1.160,5.920
0.661,0.100,-0.753,-3.357,3.601,6.592
0.632,0.129,-0.789,-4.333,2.502,6.348
0.604,0.152,-0.795,-0.183,-2.014,4.150
0.593,0.150,-0.719,4.944,-1.160,0.549
0.889,-0.026,-0.564,8.423,-0.305,-3.052
1.447,-0.417,-0.290,13.245,22.034,27.649
1.298,-0.331,-0.311,-21.545,59.021,99.304
1.220,-0.382,-0.391,-52.856,48.767,147.949
0.947,-0.316,-0.399,-74.646,40.466,207.886
0.522,-0.339,-0.613,-126.160,59.448,277.527
0.046,-0.091,-1.077,-150.635,96.375,284.485
-0.228,0.096,-1.284,-138.428,226.624,256.165
-0.524,0.089,-1.208,-80.078,234.985,184.753
-0.927,0.170,-1.147,-14.709,195.618,141.846
-1.015,0.227,-1.143,11.658,40.344,113.342
-1.082,0.339,-1.257,29.785,-154.358,42.358
-0.849,0.407,-1.214,53.467,-163.818,-39.001
-0.571,0.387,-1.257,67.078,-142.090,-114.197
-0.404,0.353,-1.409,92.346,-227.478,-162.903
-0.143,0.163,-1.358,124.756,-295.349,-193.298
0.228,0.010,-1.099,172.913,-284.668,-203.674
0.437,-0.079,-0.929,194.214,-252.624,-191.345
0.606,-0.192,-0.680,186.462,-238.647,-192.810
0.788,-0.248,-0.366,211.975,-217.468,-179.077
1.152,-0.607,0.095,251.282,-181.946,-125.732
1.079,-0.527,0.433,207.275,-182.739,-80.505
0.781,-0.332,0.510,123.291,-173.279,-49.011
0.668,-0.370,0.700,125.488,-204.346,-69.458
0.953,-0.517,1.090,155.823,-218.262,-36.316
0.669,-0.472,1.240,116.882,-156.921,5.432
0.736,-0.447,1.207,-4.761,-2.502,29.236
0.949,-0.438,0.957,-88.196,83.435,-3.662
1.197,-0.461,0.713,-150.818,88.318,-17.944
1.184,-0.399,0.555,-185.486,51.147,13.733
0.964,-0.389,0.383,-243.042,40.833,34.119
0.937,-0.291,-0.015,-309.570,61.401,23.376
1.033,-0.183,-0.128,-325.500,33.569,19.958
0.851,-0.081,-0.234,-299.805,44.495,72.937
0.718,0.026,-0.467,-255.798,90.027,80.811
0.757,0.139,-0.772,-242.859,125.732,32.959
0.729,0.227,-0.933,-187.561,127.808,17.334
0.640,0.227,-1.084,-113.220,105.530,14.893
0.637,0.245,-1.217,-79.468,44.495,-0.671
0.667,0.256,-1.296,-35.645,-39.612,-6.042
0.677,0.285,-1.274,37.354,-87.463,-0.854
0.752,0.259,-1.297,107.910,-141.907,-4.639
0.833,0.113,-1.110,193.481,-223.694,-4.028
0.891,-0.057,-0.731,247.253,-243.469,-0.427
0.870,-0.117,-0.448,293.762,-244.751,16.418
0.794,-0.250,-0.086,334.656,-231.567,21.973
0.751,-0.417,0.225,336.243,-206.177,29.602
0.609,-0.685,0.662,270.813,-229.004,57.007
0.227,-0.602,1.002,193.420,-317.139,76.477
-0.013,-0.594,1.267,242.737,-307.251,130.981
-0.321,-0.851,1.772,257.324,-170.410,139.160
-0.451,-0.781,1.910,124.878,34.546,70.313
-0.341,-0.723,1.757,-7.080,78.674,15.442
