aX,aY,aZ,gX,gY,gZ
0.864,0.087,0.476,-14.587,11.658,-4.028
0.845,0.096,0.481,-11.841,9.155,-3.357
0.831,0.113,0.503,-10.803,5.676,-5.371
0.853,0.106,0.476,-9.521,10.193,-7.935
0.862,0.105,0.451,-7.446,11.108,-8.484
0.870,0.096,0.456,-7.629,8.057,-6.897
0.868,0.107,0.455,-6.104,8.667,-5.127
0.860,0.108,0.459,-5.066,7.019,-5.859
0.873,0.091,0.479,-4.639,7.385,-5.005
0.877,0.093,0.455,-4.272,9.033,-3.601
0.871,0.094,0.446,-3.113,6.653,-3.113
0.851,0.108,0.445,-2.258,6.042,-4.761
0.866,0.090,0.447,-1.160,7.507,-6.653
0.880,0.085,0.427,-1.038,9.766,-7.080
0.891,0.079,0.435,-0.427,8.301,-7.446
0.915,0.068,0.468,-2.075,12.512,-5.310
0.907,0.083,0.438,-2.991,15.442,-4.822
0.907,0.081,0.430,-3.296,15.137,-5.249
0.894,0.087,0.408,-3.052,15.686,-4.150
0.895,0.091,0.400,-2.563,15.015,-3.906
0.907,0.088,0.413,-1.892,12.817,-4.333
0.922,0.089,0.420,-3.174,10.986,-3.052
0.925,0.084,0.416,-3.174,10.864,-2.625
0.923,0.078,0.381,-1.343,13.794,-3.479
0.937,0.059,0.377,-3.418,11.475,-7.874
0.952,0.025,0.382,-5.554,13.428,-12.512
0.962,0.011,0.373,-3.723,14.648,-7.751
0.944,0.041,0.357,-0.916,14.648,-5.066
0.937,0.057,0.355,-2.563,8.423,-3.540
0.934,0.065,0.355,-2.319,4.395,-2.502
0.933,0.072,0.352,-1.343,2.319,-2.808
0.935,0.070,0.340,-0.488,2.869,-3.113
0.941,0.066,0.336,1.404,2.197,-3.845
0.948,0.058,0.334,0.427,0.122,-3.113
0.958,0.047,0.333,1.648,0.061,-2.686
0.964,0.036,0.336,2.380,1.099,-2.441
0.949,0.044,0.339,3.296,3.784,-3.784
0.943,0.048,0.334,2.930,2.441,-2.930
0.940,0.047,0.340,3.357,2.441,-2.747
0.948,0.046,0.354,2.197,0.427,-0.793
0.949,0.050,0.359,0.916,0.305,0.061
0.944,0.052,0.356,0.061,0.183,-0.977
0.947,0.042,0.343,-0.061,2.075,-0.610
0.947,0.040,0.331,-0.244,1.343,0.000
0.951,0.031,0.330,-0.488,-0.732,0.122
0.945,0.037,0.328,0.366,-1.404,0.549
0.945,0.040,0.341,0.488,-2.625,0.549
0.941,0.040,0.350,0.671,-1.404,-0.183
0.938,0.040,0.343,-0.183,-0.488,-0.244
0.941,0.042,0.344,0.183,0.122,-0.061
0.941,0.041,0.339,0.366,0.305,-0.549
0.937,0.041,0.338,0.732,0.061,-0.671
0.934,0.042,0.332,0.916,0.183,-1.160
0.944,0.035,0.337,1.221,-0.061,-1.404
0.949,0.036,0.338,1.221,1.038,-0.427
0.949,0.034,0.346,1.709,0.122,-0.671
0.941,0.041,0.347,1.343,-0.122,-0.549
0.941,0.039,0.351,1.770,-0.366,-0.854
0.941,0.041,0.352,1.343,0.488,-0.427
0.948,0.033,0.349,1.160,0.305,-0.671
0.948,0.029,0.355,0.671,-0.366,-0.061
0.940,0.039,0.356,-0.183,-0.122,0.183
0.933,0.042,0.344,-0.977,1.526,0.061
0.939,0.038,0.325,-0.183,1.404,-0.732
0.942,0.031,0.335,0.183,0.122,-0.671
0.945,0.028,0.341,0.122,0.854,-0.061
0.940,0.033,0.331,0.244,1.709,0.122
0.935,0.042,0.329,0.732,0.977,-0.366
0.943,0.038,0.343,0.549,0.977,-1.465
0.949,0.032,0.336,0.061,2.197,-1.099
0.954,0.031,0.327,0.549,1.709,-1.282
0.954,0.028,0.327,0.610,0.549,-0.366
0.948,0.029,0.331,1.465,0.305,0.366
0.944,0.033,0.340,0.671,0.488,0.610
0.942,0.035,0.332,0.793,1.587,0.000
0.947,0.031,0.333,0.305,1.099,-0.183
0.949,0.031,0.344,0.244,0.916,0.793
0.945,0.036,0.332,-0.732,2.808,0.549
0.946,0.036,0.332,-0.183,2.197,0.183
0.954,0.028,0.334,-0.732,1.648,0.305
0.951,0.029,0.329,-0.427,2.441,1.160
0.946,0.039,0.330,-0.916,2.075,1.465
0.942,0.038,0.326,-0.854,1.587,0.671
0.940,0.038,0.327,-1.038,0.427,0.488
0.943,0.039,0.321,-0.488,1.465,0.366
0.947,0.039,0.320,-1.099,0.793,0.061
0.944,0.039,0.321,-0.244,0.549,-0.122
0.949,0.031,0.326,-0.916,0.916,0.671
0.946,0.043,0.331,-0.854,2.014,0.671
0.947,0.040,0.317,-0.977,2.197,0.061
0.944,0.039,0.319,-0.854,1.404,0.244
0.946,0.038,0.316,-0.549,2.014,0.000
0.945,0.042,0.313,-0.610,1.831,-0.671
0.953,0.038,0.316,-0.244,1.282,-0.671
0.953,0.039,0.322,0.000,1.587,-0.122
0.954,0.036,0.324,-1.099,1.709,0.427
0.951,0.034,0.311,-0.793,3.052,0.366
0.948,0.039,0.302,-1.160,3.052,0.244
0.950,0.034,0.302,-0.122,2.625,-0.488
0.949,0.040,0.310,0.427,1.770,0.183
0.955,0.040,0.310,0.305,1.709,-0.244
0.955,0.037,0.318,-0.183,1.221,-0.122
0.951,0.043,0.312,0.061,1.892,-0.488
0.952,0.039,0.316,-0.549,1.709,-0.183
0.949,0.044,0.310,-0.488,2.686,-0.061
0.953,0.040,0.303,-1.587,2.502,-0.488
0.957,0.038,0.300,-0.610,3.784,-0.488
0.955,0.037,0.291,0.610,6.287,-1.038
0.958,0.034,0.291,-1.343,2.808,-0.549
0.953,0.038,0.288,-0.427,2.991,0.000
0.955,0.038,0.291,0.244,1.648,-0.061
0.954,0.044,0.304,0.610,0.000,0.061
0.961,0.036,0.306,0.183,0.427,-0.305
0.954,0.042,0.297,-0.366,0.610,-0.366
0.957,0.039,0.299,-0.488,0.000,-0.732
0.956,0.036,0.297,-0.549,0.549,-0.916
0.967,0.029,0.290,-0.122,0.549,-0.793
0.963,0.035,0.298,-0.305,0.061,0.793
0.956,0.040,0.296,-0.549,0.122,0.366
0.953,0.042,0.296,-0.793,0.366,0.305
0.953,0.037,0.294,-0.977,1.160,0.122
0.954,0.036,0.281,-0.549,0.977,-0.122
0.958,0.031,0.286,-0.061,0.549,-0.427

0.965,0.034,0.278,7.019,13.245,-2.563
0.970,0.029,0.261,7.202,18.860,-3.296
0.973,0.024,0.244,1.526,13.245,-1.099
0.972,0.028,0.229,1.648,10.376,-1.709
0.972,0.025,0.243,2.991,11.780,-1.831
0.968,0.032,0.224,5.798,20.447,-2.441
0.981,0.019,0.212,4.822,18.433,-3.296
0.979,0.025,0.207,3.296,15.076,-1.587
0.975,0.021,0.215,6.348,25.146,-2.625
0.986,0.020,0.175,10.376,39.124,-5.005
0.987,0.011,0.154,7.324,34.790,-4.272
0.972,0.025,0.142,7.751,34.912,-1.404
0.975,0.017,0.128,7.874,43.579,-3.052
0.979,0.016,0.091,7.935,40.405,-2.808
0.982,0.017,0.073,10.132,39.307,-2.502
1.010,-0.002,0.043,11.658,36.926,-7.080
1.004,-0.019,0.065,13.611,48.035,3.357
0.964,0.038,0.006,13.672,50.476,1.709
0.960,0.029,-0.020,11.719,41.748,-2.014
0.981,0.003,-0.037,15.076,46.204,0.183
0.992,0.000,-0.066,13.000,46.387,3.845
0.984,0.006,-0.098,17.639,47.607,10.620
0.962,0.035,-0.100,21.790,52.063,14.648
0.954,0.039,-0.135,11.536,47.119,13.733
0.953,0.041,-0.162,18.921,52.063,13.062
0.922,0.075,-0.190,22.156,58.350,13.306
0.943,0.067,-0.230,15.747,57.129,7.874
0.911,0.087,-0.257,25.452,70.679,3.967
0.892,0.094,-0.285,14.343,69.214,-2.197
0.889,0.075,-0.313,13.428,69.824,-7.446
0.869,0.086,-0.349,19.409,77.026,-13.367
0.852,0.105,-0.416,17.212,80.322,-21.118
0.903,0.019,-0.491,11.719,71.167,-26.367
0.923,-0.039,-0.517,19.775,64.575,-24.231
0.952,-0.013,-0.540,13.489,46.692,-13.123
0.897,0.020,-0.537,20.447,40.527,-3.357
0.877,0.028,-0.526,15.930,33.691,-4.028
0.827,0.042,-0.511,14.282,25.146,3.723
0.822,0.045,-0.518,8.606,22.827,2.625
0.826,0.027,-0.552,10.437,31.250,3.479
0.801,0.021,-0.610,24.536,52.979,0.610
0.781,0.043,-0.638,10.132,48.340,2.686
0.769,0.058,-0.652,-2.197,30.212,3.662
0.758,0.072,-0.675,14.832,24.231,5.554
0.745,0.084,-0.695,19.592,22.461,-0.061
0.753,0.073,-0.661,6.836,12.878,3.235
0.754,0.084,-0.658,7.629,11.414,3.906
0.745,0.089,-0.681,5.676,9.888,4.089
0.703,0.121,-0.667,4.028,-1.892,1.221
0.732,0.083,-0.638,-0.488,-4.517,3.662
0.705,0.098,-0.644,1.953,10.498,3.845
0.712,0.111,-0.666,4.395,13.000,1.160
0.727,0.100,-0.651,-0.671,5.188,0.488
0.730,0.094,-0.674,-0.366,8.850,0.549
0.728,0.107,-0.703,5.188,1.038,-1.404
0.719,0.113,-0.653,6.348,-6.714,-0.427
0.718,0.102,-0.631,7.446,-7.080,-0.793
0.715,0.105,-0.645,5.310,-0.305,0.549
0.716,0.109,-0.657,3.235,3.052,0.977
0.722,0.114,-0.647,-5.981,-5.066,1.648
0.743,0.099,-0.646,-8.484,-10.864,2.991
0.740,0.100,-0.668,0.183,-9.033,5.981
0.745,0.104,-0.661,6.836,-7.935,6.348
0.734,0.131,-0.645,0.427,-22.705,9.033
0.760,0.104,-0.617,-2.869,-38.635,6.348
0.743,0.137,-0.622,-4.150,-39.856,13.062
0.755,0.127,-0.623,6.714,-20.447,5.554
0.795,0.143,-0.592,17.273,-9.338,8.545
0.752,0.136,-0.588,13.062,-9.460,2.014
0.789,0.136,-0.563,2.625,-9.827,3.906
0.792,0.139,-0.573,1.038,-7.629,4.883
0.784,0.160,-0.570,6.836,-5.737,10.864
0.792,0.153,-0.572,5.249,-10.498,10.132
0.774,0.147,-0.565,0.366,-14.648,6.775
0.792,0.161,-0.569,3.235,-16.785,1.221
0.783,0.157,-0.538,2.319,-12.817,-1.587
0.802,0.150,-0.520,-2.014,-5.188,-1.892
0.809,0.163,-0.525,-2.930,-2.075,-0.977
0.815,0.161,-0.531,-1.892,-1.465,-0.610
0.804,0.163,-0.554,2.625,0.793,-0.916
0.802,0.150,-0.542,0.977,0.549,0.244
0.785,0.165,-0.544,2.563,1.831,-1.404
0.804,0.157,-0.545,2.991,3.906,-2.808
0.806,0.159,-0.551,1.099,-1.099,-2.625
0.810,0.159,-0.541,3.174,-1.465,-2.258
0.806,0.156,-0.537,3.113,-1.892,-1.404
0.801,0.158,-0.539,2.808,0.305,-1.343
0.801,0.157,-0.542,1.160,-0.916,-1.587
0.799,0.160,-0.547,3.479,0.244,-2.441
0.805,0.153,-0.549,3.723,0.183,-2.747
0.801,0.157,-0.541,2.686,0.305,-1.831
0.802,0.159,-0.534,2.258,0.793,-2.380
0.811,0.156,-0.535,2.319,3.540,-1.953
0.810,0.162,-0.539,0.183,4.211,-0.977
0.804,0.154,-0.540,2.136,2.747,-1.709
0.801,0.156,-0.546,2.258,1.404,-1.770
0.798,0.156,-0.542,5.066,3.174,0.427
0.799,0.158,-0.549,2.930,5.310,-1.282
0.801,0.157,-0.552,0.488,0.610,-0.977
0.793,0.164,-0.546,0.427,-1.892,-1.404
0.794,0.156,-0.546,1.404,-0.366,-2.197
0.800,0.158,-0.554,-0.244,-0.916,-1.892
0.800,0.154,-0.549,1.282,-1.648,-1.526
0.799,0.159,-0.537,0.671,-2.075,-1.526
0.804,0.153,-0.544,1.038,-0.427,-1.160
0.802,0.155,-0.553,0.427,0.122,-0.122
0.801,0.151,-0.548,-0.183,-0.671,-0.061
0.793,0.162,-0.548,0.366,0.305,0.549
0.802,0.154,-0.543,1.221,1.038,-0.427
0.795,0.158,-0.543,-0.061,1.343,0.244
0.799,0.154,-0.547,0.549,1.831,-0.427
0.794,0.159,-0.549,0.427,1.587,-0.061
0.800,0.155,-0.550,0.366,0.610,-0.671
0.792,0.160,-0.546,-0.061,1.343,-0.488
0.801,0.154,-0.553,-0.854,1.770,-0.916
0.798,0.157,-0.560,1.831,3.479,-0.732
0.793,0.155,-0.541,0.671,1.465,-0.366
0.796,0.163,-0.547,0.427,4.028,-0.427
0.792,0.156,-0.556,-0.854,6.165,-1.160
0.793,0.153,-0.566,0.427,4.578,-2.136
0.801,0.148,-0.563,1.526,3.235,-0.488
0.782,0.154,-0.568,1.465,4.456,-0.122
0.775,0.161,-0.567,1.404,3.174,-0.488
0.792,0.154,-0.568,3.174,1.892,-0.916
0.781,0.159,-0.557,1.831,0.732,-0.549

0.799,0.143,-0.574,-0.061,0.854,-0.977
0.789,0.144,-0.568,0.244,-0.183,0.916
0.774,0.154,-0.567,-0.977,-0.244,0.732
0.784,0.151,-0.578,-0.183,0.916,0.122
0.777,0.149,-0.575,0.244,1.099,-0.183
0.774,0.149,-0.577,-0.366,0.305,0.305
0.776,0.151,-0.576,-0.061,-0.305,-0.549
0.785,0.148,-0.569,-1.099,-1.709,-1.526
0.785,0.149,-0.577,-0.122,0.366,-0.793
0.778,0.149,-0.584,1.282,1.160,-0.183
0.776,0.153,-0.582,0.610,-0.793,0.427
0.779,0.146,-0.572,0.977,-1.282,-0.793
0.784,0.144,-0.566,0.305,-1.526,-0.793
0.781,0.147,-0.567,0.305,-0.366,-0.244
0.786,0.149,-0.576,0.061,-0.122,-0.610
0.786,0.147,-0.572,-0.122,-1.343,0.061
0.780,0.149,-0.567,-0.244,-1.282,1.038
0.777,0.147,-0.570,-0.610,-0.122,0.793
0.778,0.150,-0.577,-0.732,0.488,0.610
0.776,0.152,-0.580,-0.488,-0.732,-0.183
0.778,0.146,-0.575,-0.244,-1.221,0.000
0.773,0.154,-0.573,-0.366,-1.465,-0.366
0.784,0.147,-0.569,-0.427,0.549,-0.610
0.787,0.144,-0.575,-0.244,0.244,0.122
0.784,0.142,-0.569,-0.977,-0.427,0.366
0.780,0.150,-0.575,-1.221,-0.488,0.000
0.775,0.152,-0.573,-1.160,-0.793,-1.221
0.786,0.143,-0.577,-0.549,0.122,-0.244
0.784,0.144,-0.575,-0.122,-1.404,0.366
0.783,0.144,-0.570,0.488,-0.305,0.732
0.785,0.143,-0.570,-0.305,-0.366,0.366
0.781,0.147,-0.572,-0.732,0.000,1.099
0.777,0.148,-0.576,0.122,0.610,0.671
0.780,0.145,-0.583,-0.122,0.366,0.183
0.775,0.148,-0.577,0.671,-0.793,0.000
0.784,0.147,-0.566,0.488,-1.221,-0.366
0.781,0.149,-0.572,0.366,-0.732,0.305
0.773,0.148,-0.573,-0.061,-0.854,0.000
0.777,0.149,-0.575,0.366,-0.183,-0.854
0.789,0.141,-0.575,0.122,-0.549,-1.221
0.792,0.142,-0.572,1.099,-0.732,0.122
0.783,0.146,-0.557,0.854,-0.488,0.244
0.789,0.147,-0.568,-0.244,0.305,0.305
0.786,0.146,-0.573,-0.244,0.427,0.977
0.776,0.150,-0.567,-0.183,-0.061,1.465
0.777,0.149,-0.566,-1.099,0.488,1.038
0.780,0.149,-0.569,-1.160,0.732,0.488
0.786,0.141,-0.577,-0.671,1.404,0.610
0.782,0.145,-0.584,-0.549,-0.183,1.160
0.775,0.149,-0.574,-0.061,-0.732,1.160
0.774,0.153,-0.576,-0.854,-0.244,0.305
0.779,0.146,-0.575,0.244,0.061,0.244
0.778,0.153,-0.578,0.427,0.000,0.244
0.776,0.150,-0.569,0.366,-0.427,-0.549
0.783,0.148,-0.573,-0.427,-0.366,-0.122
0.781,0.148,-0.571,-0.122,-0.183,-0.610
0.783,0.146,-0.578,-0.061,0.366,0.000
0.776,0.150,-0.580,0.488,0.183,0.183
0.781,0.147,-0.570,0.122,-0.793,-0.488
0.783,0.151,-0.571,-0.183,-0.549,0.000
0.776,0.145,-0.566,-0.427,-0.793,-0.305
0.786,0.143,-0.581,-0.488,0.549,-0.244
0.787,0.147,-0.575,0.183,-0.732,0.122
0.789,0.145,-0.564,-0.244,-0.854,0.549
0.783,0.150,-0.566,-0.854,-0.122,1.282
0.771,0.148,-0.578,-0.854,0.977,1.282
0.769,0.150,-0.594,-0.732,0.916,0.671
0.774,0.148,-0.576,0.183,-1.282,-0.305
0.778,0.150,-0.563,-0.488,-1.038,-0.549
0.790,0.146,-0.570,0.061,0.977,-1.221
0.791,0.140,-0.577,-0.122,0.549,-0.122
0.776,0.145,-0.580,0.671,0.366,0.366
0.771,0.147,-0.575,0.000,-0.732,-0.122
0.777,0.150,-0.575,0.488,0.244,-0.610
0.778,0.148,-0.573,-0.061,-0.488,-0.916
0.781,0.142,-0.575,0.610,0.427,-1.160
0.785,0.146,-0.583,1.221,-0.244,-0.488
0.781,0.149,-0.566,0.366,-1.160,-0.793
0.784,0.145,-0.568,0.305,0.244,-1.099
0.787,0.136,-0.570,-0.183,0.305,0.122
0.777,0.147,-0.576,0.000,0.427,0.183
0.779,0.148,-0.581,-0.183,-0.061,-0.549
0.782,0.143,-0.582,0.854,-0.244,-0.366
0.778,0.145,-0.568,0.427,-0.854,-0.305
0.780,0.145,-0.568,0.610,0.122,-0.366
0.787,0.144,-0.577,-0.366,0.427,-0.122
0.780,0.142,-0.573,0.366,-0.122,0.000
0.777,0.145,-0.574,0.000,-0.366,-0.244
0.777,0.148,-0.579,0.427,0.122,-0.488
0.782,0.143,-0.573,0.366,-0.427,-0.977
0.777,0.145,-0.578,0.427,0.061,-0.793
0.774,0.147,-0.571,0.427,-0.671,-1.221
0.783,0.144,-0.572,0.000,0.183,-2.014
0.795,0.140,-0.578,0.427,0.671,-1.343
0.782,0.141,-0.574,0.916,-0.061,-0.366
0.778,0.142,-0.572,0.854,-0.061,-0.610
0.779,0.139,-0.572,0.366,-0.061,-0.610
0.773,0.145,-0.570,0.061,-0.061,-0.793
0.787,0.137,-0.580,-0.122,0.671,-1.770
0.790,0.135,-0.585,0.671,0.000,-0.732
0.785,0.142,-0.571,0.854,-0.916,-0.183
0.787,0.141,-0.566,0.061,0.122,-0.183
0.789,0.134,-0.574,0.366,0.671,0.732
0.775,0.144,-0.571,-0.427,-0.122,0.183
0.778,0.141,-0.581,-0.305,0.671,-0.366
0.784,0.140,-0.583,0.488,-0.305,0.305
0.781,0.141,-0.573,0.854,-0.671,0.427
0.781,0.140,-0.566,0.122,-0.122,-0.549
0.783,0.137,-0.574,0.061,0.427,-0.671
0.786,0.136,-0.577,-0.244,0.366,0.488
0.781,0.145,-0.578,0.549,-0.183,0.977
0.772,0.146,-0.576,0.305,-0.183,0.183
0.781,0.137,-0.581,0.610,0.122,-0.427
0.784,0.143,-0.575,0.671,-1.160,-0.061
0.777,0.148,-0.554,0.183,-1.587,-0.610
0.793,0.133,-0.578,-0.244,1.709,-0.916
0.788,0.136,-0.576,-0.244,0.244,0.488
0.782,0.135,-0.569,-0.305,-0.244,0.488
0.789,0.132,-0.573,-0.244,0.000,0.793
0.780,0.147,-0.574,0.366,0.366,1.404
0.775,0.147,-0.585,-0.183,0.793,0.671
0.776,0.144,-0.593,0.610,0.305,0.366
0.778,0.142,-0.573,1.404,-1.221,-0.122
0.784,0.140,-0.559,0.732,-1.160,-0.610
0.788,0.136,-0.565,0.183,0.183,-0.549

0.786,0.140,-0.579,0.000,0.916,-0.122
0.782,0.140,-0.587,0.244,-0.671,0.671
0.771,0.143,-0.573,0.427,-1.526,-0.244
0.779,0.144,-0.566,-0.183,-0.610,-1.160
0.793,0.137,-0.570,0.122,0.549,-0.549
0.788,0.138,-0.576,-0.061,-0.061,0.244
0.787,0.137,-0.570,0.183,-0.244,0.427
0.784,0.139,-0.570,-0.244,-0.244,0.610
0.781,0.142,-0.576,0.183,0.488,0.305
0.782,0.139,-0.576,-0.366,-0.183,0.366
0.779,0.141,-0.575,0.183,0.000,0.244
0.785,0.141,-0.575,0.305,-0.183,-0.366
0.789,0.138,-0.575,0.305,-0.244,0.061
0.781,0.142,-0.567,0.671,-0.610,0.610
0.780,0.145,-0.579,1.038,1.343,0.610
0.785,0.144,-0.577,0.732,-0.305,-0.122
0.781,0.144,-0.570,0.671,-0.793,0.183
0.777,0.146,-0.568,0.916,-0.122,-0.305
0.779,0.144,-0.571,0.549,0.488,-0.549
0.781,0.141,-0.574,0.000,-0.305,-1.099
0.787,0.131,-0.577,-0.122,-0.427,-0.793
0.785,0.141,-0.573,0.549,-0.916,0.000
0.786,0.140,-0.566,-0.305,-1.221,-0.366
0.789,0.138,-0.573,-0.061,-0.854,0.122
0.787,0.142,-0.569,0.244,-0.854,0.244
0.787,0.138,-0.565,-0.488,-0.610,0.916
0.778,0.144,-0.573,-0.427,-0.061,0.488
0.776,0.144,-0.568,-0.854,-0.549,-0.122
0.782,0.145,-0.570,-0.549,0.427,-0.916
0.792,0.141,-0.577,-0.366,0.305,-0.854
0.785,0.139,-0.579,0.305,-0.305,-0.244
0.783,0.138,-0.570,0.549,-0.305,-0.427
0.787,0.140,-0.568,0.366,-0.427,-0.366
0.786,0.138,-0.565,0.061,0.122,-0.061
0.786,0.135,-0.566,-0.244,0.366,-0.549
0.787,0.136,-0.576,0.000,0.671,-0.122
0.789,0.139,-0.576,0.000,-0.488,0.000
0.786,0.140,-0.572,1.160,0.427,0.610
0.780,0.144,-0.567,0.061,0.000,0.122
0.791,0.134,-0.573,0.427,1.221,0.000
0.786,0.141,-0.574,0.549,-0.122,0.610
0.781,0.143,-0.565,0.549,0.061,0.122
0.784,0.136,-0.573,-0.122,0.488,0.000
0.782,0.137,-0.571,0.793,0.549,0.122
0.780,0.147,-0.579,0.183,0.916,0.671
0.777,0.144,-0.583,0.366,0.305,-0.793
0.787,0.136,-0.581,0.793,-0.244,-0.549
0.784,0.143,-0.559,1.099,-1.831,0.000
0.788,0.138,-0.558,-0.244,-0.610,-0.305
0.785,0.139,-0.582,-0.061,1.221,-0.183
0.778,0.136,-0.581,0.000,-0.122,-0.061
0.776,0.143,-0.574,0.427,-0.610,-0.122
0.784,0.146,-0.568,-0.061,0.122,-0.610
0.786,0.146,-0.572,-0.427,0.549,-1.160
0.785,0.135,-0.580,-0.061,0.061,-0.977
0.788,0.130,-0.579,0.916,-0.916,0.000
0.789,0.138,-0.566,0.854,-1.709,0.488
0.776,0.146,-0.556,-0.244,-2.258,-0.122
0.785,0.140,-0.576,0.122,0.305,-1.099
0.786,0.138,-0.586,0.000,-0.244,-0.244
0.774,0.144,-0.575,0.732,-1.526,-0.610
0.782,0.136,-0.562,0.061,-1.160,-1.648
0.795,0.134,-0.568,0.244,0.000,-1.099
0.786,0.141,-0.568,-0.244,-0.061,-0.061
0.787,0.137,-0.577,-0.366,0.549,-0.427
0.785,0.137,-0.581,0.305,-0.488,0.061
0.777,0.141,-0.567,0.305,-1.038,-0.061
0.787,0.137,-0.574,0.366,0.000,-0.732
0.791,0.134,-0.572,0.305,-0.916,-0.427
0.782,0.135,-0.565,0.183,-0.854,-0.122
0.791,0.128,-0.563,0.122,-0.671,-0.183
0.791,0.134,-0.565,-0.671,-0.610,0.427
0.784,0.146,-0.582,0.244,1.099,0.427
0.773,0.144,-0.586,-0.244,-0.183,0.122
0.781,0.137,-0.586,1.282,-0.916,-0.610
0.789,0.141,-0.546,1.465,-2.991,-0.732
0.798,0.139,-0.540,0.732,0.671,-0.366
0.799,0.131,-0.552,-1.526,1.892,-0.244
0.796,0.121,-0.579,-1.343,1.953,0.916
0.783,0.131,-0.587,-0.549,0.000,1.587
0.776,0.144,-0.577,0.000,-0.427,0.854
0.778,0.144,-0.573,0.000,-0.061,0.244
0.778,0.137,-0.574,0.488,-0.183,-0.549
0.785,0.136,-0.583,1.892,0.244,-0.122
0.784,0.147,-0.570,1.099,-1.953,-0.610
0.789,0.142,-0.559,0.854,-0.244,-1.099
0.790,0.133,-0.556,-0.366,0.061,-0.366
0.793,0.129,-0.568,0.000,1.465,0.732
0.783,0.138,-0.583,-0.366,0.610,0.671
0.786,0.140,-0.584,0.244,-0.488,0.305
0.791,0.137,-0.570,1.404,-1.221,1.038
0.779,0.134,-0.553,0.488,-1.587,1.160
0.786,0.137,-0.567,-0.305,0.122,0.366
0.791,0.142,-0.576,0.122,0.122,0.671
0.789,0.139,-0.569,0.061,-0.916,1.099
0.786,0.138,-0.566,0.732,-0.427,1.038
0.781,0.141,-0.569,-0.305,-0.671,1.099
0.781,0.145,-0.573,0.305,-0.183,0.549
0.785,0.145,-0.575,0.061,-0.793,0.366
0.779,0.146,-0.559,0.732,-1.099,-0.244
0.793,0.140,-0.564,-0.122,1.160,-1.160
0.798,0.136,-0.575,0.366,0.916,0.244
0.779,0.141,-0.567,0.061,-0.671,0.854
0.787,0.140,-0.580,-0.061,-0.488,0.183
0.788,0.140,-0.574,0.977,-1.282,0.549
0.782,0.142,-0.558,0.000,-0.793,0.366
0.796,0.137,-0.571,0.244,-0.549,0.366
0.796,0.136,-0.584,-0.854,-3.906,2.258
0.784,0.144,-0.585,-0.305,-8.667,2.625
0.790,0.146,-0.563,-0.244,-10.010,2.625
0.793,0.148,-0.547,0.916,-7.690,2.197
0.791,0.148,-0.526,0.427,-3.723,0.305
0.803,0.144,-0.533,0.427,1.343,0.244
0.803,0.143,-0.549,-0.244,2.075,0.916
0.785,0.150,-0.566,-0.916,1.160,0.793
0.787,0.148,-0.566,-0.366,0.427,-0.305
0.802,0.145,-0.558,0.061,-0.244,-0.366
0.800,0.143,-0.547,0.366,-0.427,0.366
0.795,0.145,-0.548,0.488,0.427,0.244
0.792,0.150,-0.560,0.122,1.160,0.061
0.796,0.141,-0.565,-0.427,0.244,-0.244
0.791,0.147,-0.563,1.038,0.000,0.427
0.791,0.147,-0.549,-0.244,-1.282,0.000
0.797,0.150,-0.553,0.061,0.305,-0.732
0.803,0.141,-0.563,0.122,0.061,-0.366

0.848,0.147,-0.474,0.061,-0.793,0.366
0.853,0.148,-0.481,0.122,-4.700,0.122
0.857,0.146,-0.466,-0.488,-10.620,0.366
0.860,0.149,-0.453,0.366,-11.108,1.160
0.859,0.153,-0.433,0.488,-10.925,0.916
0.867,0.146,-0.434,0.427,-8.606,0.916
0.866,0.153,-0.431,0.488,-8.911,0.793
0.872,0.149,-0.432,-0.977,-11.047,1.221
0.868,0.151,-0.422,0.244,-11.353,1.343
0.867,0.159,-0.401,0.793,-6.165,-0.305
0.882,0.151,-0.401,1.343,-1.038,-0.488
0.870,0.156,-0.402,0.671,1.038,-0.244
0.874,0.154,-0.419,-0.305,0.732,-0.854
0.873,0.151,-0.427,-0.122,0.671,-0.732
0.876,0.146,-0.422,0.671,0.366,-0.916
0.878,0.149,-0.418,0.244,-1.160,-0.427
0.875,0.149,-0.412,0.244,-1.038,-0.366
0.872,0.152,-0.418,0.671,0.732,-0.122
0.873,0.151,-0.425,0.488,0.671,-0.549
0.876,0.152,-0.423,0.488,-0.366,-0.610
0.878,0.148,-0.413,0.732,-0.916,-0.671
0.876,0.146,-0.408,0.244,-0.122,-0.366
0.881,0.144,-0.418,0.549,0.061,0.000
0.873,0.155,-0.417,0.122,0.183,0.854
0.872,0.153,-0.416,0.122,0.610,0.000
0.879,0.144,-0.412,-0.244,0.488,0.122
0.875,0.147,-0.420,-0.549,0.610,0.671
0.865,0.155,-0.418,-0.488,0.122,0.793
0.867,0.154,-0.419,-0.671,-0.488,0.000
0.881,0.147,-0.421,-0.183,0.061,-0.366
0.883,0.147,-0.418,-0.122,-0.488,0.732
0.866,0.157,-0.422,0.122,0.488,0.427
0.874,0.147,-0.427,-0.061,-0.061,-0.122
0.871,0.150,-0.424,1.038,-1.221,0.427
0.870,0.154,-0.399,-0.061,-0.854,-0.122
0.878,0.153,-0.411,-0.366,0.366,-0.610
0.875,0.145,-0.420,-0.671,0.977,-0.488
