aX,aY,aZ,gX,gY,gZ
0.397,0.163,0.305,-7.080,4.028,-132.935
0.479,0.128,0.249,-2.258,-0.610,-137.573
0.540,0.084,0.155,15.930,-12.329,-132.568
0.489,-0.014,0.240,36.499,-49.500,-124.939
0.656,-0.049,0.398,32.715,-74.341,-124.756
0.642,-0.163,0.427,44.312,-64.087,-114.319
0.631,-0.252,0.564,61.951,-58.899,-111.145
0.750,-0.408,0.594,56.824,-68.176,-107.361
0.728,-0.443,0.704,60.120,-68.726,-79.468
0.725,-0.464,0.746,56.274,-66.833,-66.650
0.726,-0.521,0.782,66.650,-63.660,-55.664
0.691,-0.521,0.781,66.101,-54.749,-40.039
0.622,-0.475,0.874,70.068,-58.411,-28.870
0.605,-0.497,0.843,68.665,-53.406,-28.809
0.636,-0.515,0.716,61.707,-51.453,-14.160
0.547,-0.521,0.849,64.209,-62.744,5.005
0.572,-0.569,0.941,70.618,-58.044,7.202
0.587,-0.629,1.012,57.556,-58.899,18.677
0.539,-0.637,1.021,47.424,-56.458,33.569
0.474,-0.594,0.932,52.551,-73.669,47.302
0.437,-0.618,0.926,60.791,-44.617,40.466
0.476,-0.644,0.999,48.096,-63.354,57.251
0.394,-0.604,0.997,33.752,-61.829,72.998
0.328,-0.565,0.888,27.527,-50.903,77.148
0.266,-0.550,0.906,34.668,-54.871,77.332
0.260,-0.545,0.958,36.499,-51.453,71.289
0.252,-0.558,0.967,32.410,-45.898,75.378
0.238,-0.554,1.035,36.621,-34.668,77.942
0.226,-0.515,1.022,28.015,-21.912,70.007
0.244,-0.527,0.952,21.606,-19.104,71.838
0.243,-0.534,0.985,19.775,-19.226,70.923
0.255,-0.547,1.018,16.113,-11.841,65.308
0.272,-0.556,1.006,11.536,-6.897,64.880
0.261,-0.547,0.991,-6.470,-3.296,67.505
0.244,-0.489,0.989,-9.277,-2.136,64.209
0.244,-0.451,0.976,-12.817,3.601,59.631
0.256,-0.445,0.965,-14.771,4.395,54.016
0.280,-0.467,1.025,-10.681,12.512,51.392
0.336,-0.454,1.005,-10.498,30.396,49.744
0.342,-0.441,0.933,-20.752,40.588,51.208
0.373,-0.393,0.878,-28.870,33.875,47.729
0.408,-0.380,0.857,-29.419,29.663,46.265
0.447,-0.361,0.860,-32.837,33.020,44.739
0.432,-0.317,0.796,-39.612,35.400,49.683
0.453,-0.245,0.883,-67.932,37.292,53.284
0.480,-0.222,0.820,-64.148,43.945,49.133
0.513,-0.198,0.819,-55.664,72.021,47.729
0.513,-0.172,0.789,-48.523,72.876,42.603
0.542,-0.116,0.740,-47.119,61.890,31.616
0.586,-0.102,0.744,-36.926,57.007,33.752
0.602,-0.082,0.743,-35.339,48.950,24.719
0.624,-0.058,0.671,-20.264,45.776,21.179
0.574,-0.048,0.721,-13.855,44.800,11.902
0.655,-0.015,0.687,-26.917,45.715,12.939
0.645,-0.040,0.661,-18.982,45.349,12.573
0.660,-0.051,0.678,-27.039,46.814,7.080
0.676,-0.008,0.631,-24.719,44.250,-1.526
0.719,0.014,0.609,-23.560,47.546,-1.404
0.726,0.011,0.510,-24.719,53.650,2.441
0.729,0.049,0.503,-25.696,40.222,-2.014
0.785,0.013,0.538,-28.748,24.109,-1.038
0.802,0.018,0.502,-22.034,22.339,-6.409
0.827,0.033,0.490,-17.212,23.682,-7.812
0.829,0.056,0.416,-15.320,25.879,-10.071
0.844,0.056,0.374,-10.803,14.221,-11.597
0.851,0.051,0.397,-9.521,-0.549,-11.475
0.903,0.055,0.419,-3.479,-10.315,-12.329
0.894,0.076,0.459,7.751,-12.207,-6.653

0.745,-0.069,0.727,24.536,-87.952,17.578
0.651,-0.063,0.755,66.650,-96.802,21.973
0.582,0.042,0.825,20.813,-95.825,-2.014
0.496,-0.028,0.866,33.142,-89.294,10.254
0.442,-0.057,0.887,73.730,-51.819,-2.808
0.466,-0.130,0.979,36.255,-34.119,-9.705
0.482,-0.068,0.944,15.503,-29.480,12.268
0.486,-0.149,0.859,40.100,-39.612,20.691
0.395,-0.088,0.848,56.702,-41.077,1.648
0.425,-0.166,0.869,35.522,-42.175,-4.517
0.482,-0.198,0.895,16.724,-36.560,14.221
0.535,-0.245,0.808,12.512,-42.297,28.137
0.581,-0.295,0.617,48.279,-124.512,32.288
0.652,-0.301,0.838,47.180,-124.634,46.814
0.509,-0.292,0.901,58.228,-151.611,79.651
0.350,-0.296,1.044,56.824,-164.062,91.919
0.254,-0.308,1.184,60.547,-148.804,82.336
0.182,-0.315,1.226,46.936,-137.329,82.214
0.032,-0.311,1.253,22.949,-105.408,93.262
-0.070,-0.337,1.163,27.405,-44.983,97.656
-0.087,-0.323,1.228,20.142,-12.146,73.669
-0.022,-0.322,1.279,-11.719,-35.583,77.515
-0.122,-0.297,1.259,-45.166,-59.570,83.923
-0.196,-0.282,1.259,-43.579,-49.561,78.064
-0.180,-0.293,1.236,-63.782,-35.767,60.730
-0.153,-0.277,1.190,-87.341,-22.461,52.979
-0.218,-0.219,1.149,-94.604,-4.028,50.903
-0.225,-0.138,1.144,-86.548,19.043,46.875
-0.225,-0.046,1.113,-94.482,-2.258,39.490
-0.269,0.026,0.976,-101.746,2.014,34.485
-0.272,0.003,0.958,-69.092,35.278,37.354
-0.221,0.015,0.964,-62.561,49.255,0.916
-0.120,0.001,0.926,-100.403,12.451,-10.864
-0.149,0.020,0.950,-96.436,-5.371,-3.174
-0.177,0.088,0.985,-82.275,16.663,-3.967
-0.303,0.134,1.091,-80.139,28.137,-15.625
-0.281,0.133,1.226,-81.909,54.382,-40.527
-0.188,0.124,1.096,-84.351,87.769,-36.560
-0.207,0.214,0.893,-92.712,86.609,-30.029
-0.239,0.295,0.857,-102.661,62.012,-37.109
-0.175,0.322,0.793,-91.309,59.204,-54.016
-0.112,0.347,0.722,-80.688,56.030,-64.392
-0.049,0.339,0.664,-77.209,33.569,-79.224
0.005,0.307,0.660,-68.542,24.414,-93.811
0.083,0.355,0.640,-65.430,29.297,-103.394
0.126,0.392,0.654,-62.927,28.931,-103.699
0.147,0.355,0.586,-63.599,21.362,-100.708
0.166,0.390,0.552,-58.350,24.231,-110.291
0.254,0.399,0.540,-46.021,37.170,-130.615
0.289,0.304,0.463,-42.480,34.180,-136.169
0.375,0.279,0.332,-33.630,34.424,-140.259
0.439,0.230,0.248,-25.024,9.827,-160.339
0.412,0.136,0.196,-9.583,-4.822,-168.152
0.528,0.043,0.173,3.906,-9.521,-179.504
0.599,-0.099,0.214,13.245,-30.151,-178.711
0.701,-0.302,0.345,25.635,-56.946,-168.945
0.808,-0.366,0.446,41.870,-71.350,-150.696
0.767,-0.320,0.496,41.809,-47.668,-117.615
0.682,-0.272,0.522,40.100,-44.678,-104.248
0.711,-0.322,0.531,46.082,-64.575,-108.948
0.842,-0.470,0.611,51.392,-86.548,-83.923
0.761,-0.457,0.693,58.105,-64.636,-72.998
0.715,-0.474,0.589,41.382,-90.637,-65.674
0.600,-0.604,0.862,76.721,-123.718,-69.336
0.765,-0.682,1.123,92.957,-88.257,-64.941
0.695,-0.705,0.983,54.749,-63.843,-23.743
0.547,-0.712,0.958,55.847,-68.604,-1.770
0.631,-0.646,0.918,56.274,-62.073,-3.052
0.612,-0.697,0.952,42.114,-67.017,22.644
0.490,-0.673,0.893,37.842,-48.523,51.392
0.463,-0.577,0.773,35.400,-43.335,52.002
0.400,-0.612,0.932,29.602,-75.378,50.232
0.398,-0.636,1.125,30.762,-80.811,60.547
0.395,-0.600,0.925,19.653,-69.702,72.083
0.216,-0.583,0.996,-15.747,-129.578,76.050
0.177,-0.536,1.201,0.671,-108.765,92.224
0.128,-0.429,1.099,3.174,-62.561,92.651
0.061,-0.406,0.930,-33.997,-76.172,82.458
0.021,-0.418,1.056,-26.550,-129.028,79.895
-0.019,-0.397,1.095,-13.367,-119.202,86.182
-0.136,-0.392,0.942,-34.180,-79.773,87.036
-0.133,-0.362,0.914,-37.903,-42.542,69.519
-0.132,-0.317,0.987,-27.344,-17.761,71.411
-0.146,-0.299,0.997,-18.066,-0.183,59.448
-0.114,-0.293,0.956,-15.076,26.428,43.945
-0.063,-0.259,0.887,-12.634,34.363,38.391
-0.067,-0.239,0.886,-5.005,36.194,33.936
-0.047,-0.261,0.945,1.282,46.814,32.410
0.028,-0.273,0.960,3.113,66.589,19.775
0.065,-0.266,0.908,5.676,44.617,15.808
0.092,-0.266,0.933,4.761,30.945,10.071
0.161,-0.294,0.977,-3.845,15.320,12.634
0.163,-0.309,0.952,-4.333,0.366,6.531
0.175,-0.301,0.957,3.479,4.944,4.333
0.220,-0.307,0.941,0.000,9.460,-1.465
0.240,-0.302,0.928,-2.014,6.958,0.671
0.241,-0.290,0.909,-1.465,4.822,1.038
0.236,-0.293,0.883,2.319,1.709,-0.366
0.266,-0.329,0.929,7.812,-0.977,-4.883
0.273,-0.341,0.998,2.686,2.563,-1.648
0.249,-0.332,0.934,-1.831,5.676,0.916
0.236,-0.313,0.936,2.014,2.014,2.136
0.240,-0.301,0.928,1.465,5.127,0.610
0.246,-0.305,0.913,-3.723,3.723,-1.831
0.227,-0.297,0.901,-0.061,3.113,-0.977
0.238,-0.296,0.913,4.761,3.357,-1.343
0.246,-0.318,0.926,4.761,2.625,-2.563
0.261,-0.327,0.950,0.793,3.784,-2.075
0.250,-0.312,0.915,-0.793,5.615,0.183
0.246,-0.315,0.908,2.686,2.686,-2.136
0.273,-0.331,0.934,3.845,1.099,-2.869
0.278,-0.334,0.953,1.343,2.869,0.671
0.256,-0.314,0.922,-2.136,4.578,2.869
0.249,-0.301,0.910,0.000,2.747,-1.831
0.267,-0.319,0.904,2.197,-0.671,-3.174
0.279,-0.341,0.924,2.930,0.000,-1.587
0.276,-0.345,0.936,3.357,2.808,0.061
0.268,-0.329,0.933,-0.183,2.563,1.282
0.264,-0.322,0.914,-0.366,0.000,2.441
0.257,-0.308,0.912,2.563,0.061,2.380
0.252,-0.306,0.909,1.282,-0.732,-0.366
0.262,-0.328,0.912,0.549,-2.136,-0.732
0.278,-0.337,0.933,0.610,-1.404,2.319
0.258,-0.329,0.918,2.441,-0.854,2.319
0.255,-0.321,0.935,2.686,-1.831,0.916

0.261,-0.323,0.924,2.014,-0.916,-0.488
0.270,-0.333,0.939,0.244,-1.465,-0.122
0.259,-0.327,0.915,-0.610,1.221,0.366
0.265,-0.319,0.903,1.282,-0.061,-0.732
0.289,-0.314,0.887,2.014,-0.671,-1.831
0.289,-0.349,0.915,2.869,-4.211,-1.221
0.292,-0.363,0.943,3.296,-4.639,-0.061
0.264,-0.346,0.927,1.831,-3.174,3.113
0.249,-0.332,0.922,0.793,-4.456,2.625
0.241,-0.330,0.912,1.099,-5.432,1.282
0.244,-0.335,0.930,2.319,-6.897,0.366
0.252,-0.344,0.933,2.075,-5.249,0.916
0.256,-0.341,0.917,1.343,-5.798,0.427
0.259,-0.343,0.926,1.465,-3.540,1.038
0.260,-0.340,0.909,4.395,-3.662,2.930
0.248,-0.336,0.915,3.906,-7.019,0.610
0.245,-0.345,0.913,2.014,-8.667,0.916
0.236,-0.354,0.923,1.221,-10.925,0.854
0.236,-0.348,0.920,2.319,-9.460,0.916
0.231,-0.342,0.916,3.967,-10.559,1.160
0.256,-0.350,0.922,2.930,-13.123,0.732
0.291,-0.357,0.921,0.183,-17.212,1.648
0.333,-0.354,0.895,1.343,-24.170,5.371
0.387,-0.360,0.894,2.563,-34.424,12.695
0.376,-0.398,0.902,3.906,-30.212,19.592
0.321,-0.392,0.953,9.216,-34.302,29.663
0.318,-0.373,0.983,6.287,-38.147,33.386
0.331,-0.394,0.978,3.540,-45.105,40.649
0.292,-0.405,1.022,1.099,-58.105,47.974
0.229,-0.388,1.014,-3.845,-64.148,57.068
0.158,-0.364,1.026,-7.263,-68.848,61.279
0.056,-0.340,1.089,-9.644,-69.885,63.660
-0.028,-0.307,1.150,-12.573,-64.026,57.129
-0.000,-0.366,1.132,-21.729,-54.260,43.396
0.044,-0.403,1.139,-31.860,-49.622,41.260
0.003,-0.352,1.130,-42.419,-46.997,51.147
-0.044,-0.268,1.079,-46.082,-29.236,56.763
-0.085,-0.260,1.004,-47.058,-26.245,53.711
-0.033,-0.400,1.061,-49.133,-26.672,43.030
0.038,-0.443,1.088,-54.932,-24.048,47.485
-0.021,-0.381,0.996,-46.082,-23.254,46.387
-0.137,-0.219,0.955,-42.175,-18.494,45.227
-0.195,-0.100,0.974,-45.837,-21.545,37.231
-0.198,-0.034,0.968,-42.786,-26.428,34.241
-0.248,0.005,0.985,-49.316,-18.982,37.048
-0.228,0.037,1.022,-45.654,-29.724,21.790
-0.281,0.080,1.076,-47.668,-6.653,9.399
-0.211,0.063,1.088,-42.847,16.052,2.380
-0.196,0.078,1.127,-31.860,26.978,8.911
-0.216,0.067,1.112,-34.180,27.100,1.099
-0.185,0.026,1.122,-46.143,20.569,-7.751
-0.165,0.031,1.138,-48.218,32.715,-17.334
-0.207,0.059,1.114,-49.316,3.540,-14.954
-0.239,0.057,1.091,-63.416,26.855,-41.809
-0.212,0.070,1.029,-65.857,31.982,-49.194
-0.172,0.050,0.954,-58.777,52.795,-34.790
-0.157,0.073,1.011,-56.335,64.453,-21.973
-0.070,0.087,0.914,-71.106,59.326,-32.593
-0.095,0.167,0.862,-66.956,37.903,-38.513
-0.065,0.257,0.850,-46.814,48.950,-38.818
-0.063,0.279,0.896,-43.152,55.603,-34.546
0.015,0.285,0.867,-42.236,54.993,-44.373
0.046,0.314,0.886,-40.344,40.894,-48.767
0.110,0.356,0.902,-36.682,43.396,-55.298
0.148,0.352,0.854,-48.035,27.954,-47.729
0.121,0.380,0.853,-59.631,-8.423,-38.147
0.109,0.432,0.850,-53.833,-2.319,-40.894
0.133,0.451,0.836,-46.631,9.949,-69.275
0.154,0.472,0.883,-53.040,13.062,-71.716
0.210,0.421,0.880,-51.392,37.354,-68.481
0.221,0.376,0.817,-50.720,41.809,-71.167
0.229,0.389,0.758,-43.213,37.109,-79.346
0.274,0.348,0.712,-29.724,59.875,-81.055
0.310,0.372,0.662,-29.358,71.777,-89.905
0.373,0.354,0.580,-26.306,64.026,-98.450
0.411,0.315,0.454,-11.719,64.819,-104.492
0.443,0.231,0.403,-20.508,50.598,-93.872
0.511,0.250,0.345,-33.875,32.654,-96.313
0.571,0.231,0.271,-24.414,21.179,-97.595
0.535,0.109,0.341,-4.578,5.676,-105.713
0.625,-0.031,0.369,4.456,-5.432,-120.789
0.729,0.072,0.376,9.094,-22.766,-118.958
0.669,0.073,0.431,-0.916,-39.490,-96.802
0.667,0.012,0.491,-4.944,-68.359,-86.914
0.671,-0.015,0.483,2.808,-67.688,-86.121
0.653,-0.017,0.518,13.000,-72.388,-89.478
0.640,-0.122,0.539,23.682,-79.773,-84.900
0.598,-0.197,0.531,41.870,-89.355,-80.688
0.556,-0.284,0.639,62.378,-96.497,-81.177
0.550,-0.370,0.729,62.927,-91.736,-75.500
0.510,-0.494,0.877,65.369,-96.069,-60.974
0.590,-0.495,0.946,64.331,-92.834,-54.260
0.492,-0.391,0.788,34.790,-75.439,-33.020
0.417,-0.400,0.790,34.790,-87.402,-21.729
0.405,-0.453,0.927,56.580,-86.609,-22.339
0.479,-0.490,1.000,56.580,-71.106,-7.385
0.485,-0.432,0.894,38.635,-64.148,6.409
0.327,-0.438,0.783,41.138,-55.237,11.292
0.396,-0.589,0.999,55.847,-68.420,18.250
0.457,-0.669,1.073,35.339,-48.279,42.114
0.333,-0.643,0.881,20.813,-34.241,58.105
0.287,-0.651,0.873,37.292,-56.946,50.049
0.403,-0.668,1.015,36.926,-62.439,60.730
0.323,-0.619,0.916,-3.235,-65.552,98.511
0.128,-0.634,0.968,-5.981,-72.754,105.652
0.202,-0.536,1.072,26.550,-76.721,107.361
0.113,-0.435,1.029,18.799,-63.110,108.459
0.074,-0.454,1.006,-2.258,-66.650,119.812
0.037,-0.450,1.097,8.179,-42.480,121.460
0.010,-0.408,1.122,33.630,8.179,117.554
0.078,-0.420,1.141,14.832,22.888,99.487
0.122,-0.456,1.126,1.099,40.283,94.299
0.015,-0.438,1.126,7.935,54.260,94.543
0.093,-0.403,1.053,-5.432,51.941,75.928
0.058,-0.383,0.996,-17.212,4.944,57.678
0.089,-0.378,1.010,-11.047,5.981,50.537
0.155,-0.344,0.949,-13.489,27.466,29.175
0.167,-0.347,0.890,-22.949,12.939,23.071
0.189,-0.339,0.946,-17.334,-2.014,23.132
0.190,-0.316,0.958,-8.057,10.559,13.123
0.232,-0.298,0.952,-13.000,8.850,1.282
0.308,-0.289,0.909,-18.799,-2.930,0.671
0.322,-0.271,0.886,-15.015,0.671,-2.258
0.349,-0.263,0.894,-9.949,1.770,-3.906
0.368,-0.274,0.887,-14.648,-3.723,0.916

0.429,-0.238,0.894,0.000,1.038,-3.418
0.416,-0.238,0.882,-1.526,1.282,-3.906
0.426,-0.249,0.891,-1.404,-3.418,-3.357
0.423,-0.250,0.897,1.526,-4.395,-0.549
0.405,-0.241,0.899,2.686,-3.052,0.000
0.403,-0.249,0.911,-0.366,-7.629,0.061
0.402,-0.241,0.901,-0.977,-6.104,2.136
0.389,-0.232,0.881,1.404,-5.066,2.197
0.396,-0.235,0.901,3.479,-14.038,0.671
0.392,-0.230,0.924,0.366,-10.559,1.587
0.427,-0.226,0.858,0.793,-9.155,0.916
0.517,-0.251,0.865,6.409,-21.912,2.808
0.591,-0.256,0.858,7.690,-32.471,10.620
0.635,-0.282,0.938,2.930,-52.002,23.987
0.611,-0.288,0.991,7.446,-51.147,36.560
0.639,-0.319,1.047,7.690,-53.772,46.326
0.561,-0.318,1.077,-2.319,-65.430,62.317
0.419,-0.272,1.077,-11.475,-69.946,75.134
0.327,-0.234,1.132,-16.968,-63.904,76.599
0.214,-0.226,1.192,-28.381,-59.509,76.721
0.131,-0.186,1.249,-36.499,-52.979,69.702
0.145,-0.130,1.208,-52.124,-54.932,54.077
0.067,-0.159,1.043,-68.420,-66.833,57.068
0.018,-0.186,1.117,-65.369,-70.190,52.002
0.018,-0.148,1.193,-74.158,-43.335,42.542
-0.053,-0.042,1.011,-81.360,-36.194,44.983
-0.194,0.110,1.009,-79.102,-35.400,42.175
-0.246,0.192,1.044,-71.289,-18.372,23.193
-0.207,0.218,1.009,-76.172,-5.615,7.935
-0.193,0.210,1.012,-71.472,9.766,0.671
-0.272,0.263,1.094,-68.481,26.489,-5.676
-0.246,0.268,1.075,-81.604,26.489,-13.733
-0.292,0.338,1.033,-83.435,35.400,-22.400
-0.309,0.352,1.039,-74.402,50.659,-34.973
-0.239,0.284,0.922,-87.280,46.753,-45.044
-0.251,0.271,0.943,-81.177,44.250,-46.021
-0.096,0.264,0.862,-70.801,56.396,-65.247
-0.042,0.269,0.755,-73.730,48.157,-72.815
-0.061,0.313,0.765,-66.589,37.170,-76.355
0.007,0.318,0.707,-55.664,26.733,-92.407
0.095,0.273,0.620,-57.617,14.832,-106.445
0.158,0.259,0.551,-46.204,17.090,-105.774
0.154,0.293,0.588,-26.184,27.161,-108.826
0.225,0.284,0.553,-3.296,38.757,-122.925
0.347,0.217,0.474,-15.259,19.226,-126.526
0.428,0.214,0.406,-14.221,1.160,-118.286
0.451,0.223,0.408,6.531,5.310,-110.413
0.434,0.223,0.443,19.104,2.197,-113.342
0.436,0.175,0.454,17.517,-18.494,-111.328
0.524,0.125,0.439,20.569,-35.706,-112.122
0.521,0.000,0.557,41.931,-39.673,-104.431
0.541,-0.028,0.714,55.542,-22.339,-105.469
0.605,-0.104,0.580,41.138,-26.978,-102.173
0.628,-0.214,0.577,50.842,-54.016,-89.539
0.603,-0.276,0.775,80.933,-48.950,-88.257
0.690,-0.334,0.782,79.712,-43.274,-96.558
0.703,-0.450,0.695,67.688,-57.129,-63.843
0.621,-0.444,0.827,83.557,-63.354,-44.495
0.641,-0.442,1.055,106.140,-49.377,-42.114
0.709,-0.456,0.917,78.552,-33.264,-35.095
0.655,-0.403,0.740,52.429,-45.410,-3.174
0.463,-0.461,1.059,88.257,-59.998,10.986
0.601,-0.458,1.168,97.961,-36.621,-8.301
0.609,-0.458,0.869,48.340,-36.804,5.005
0.477,-0.463,0.880,41.626,-63.110,30.579
0.463,-0.489,1.036,76.660,-39.612,37.781
0.499,-0.492,0.913,50.110,-29.297,31.311
0.403,-0.516,0.827,23.315,-59.692,50.415
0.343,-0.510,1.019,48.828,-72.693,58.533
0.392,-0.519,1.113,60.974,-45.532,48.889
0.372,-0.591,1.025,28.748,-34.668,55.847
0.326,-0.601,1.020,9.216,-49.988,71.106
0.276,-0.566,1.028,7.202,-43.213,78.064
0.249,-0.520,1.024,2.869,-30.212,76.355
0.239,-0.511,0.972,-7.080,-28.503,73.853
0.234,-0.491,0.962,-8.911,-28.320,74.524
0.205,-0.459,0.990,-5.493,-24.658,71.533
0.196,-0.430,0.990,-5.554,-25.452,68.359
0.195,-0.425,0.961,-9.094,-20.569,66.711
0.187,-0.376,0.902,-13.184,-15.381,64.758
0.143,-0.362,0.909,-12.024,-16.357,58.289
0.136,-0.340,0.934,-6.592,-16.235,46.204
0.161,-0.336,0.953,-6.836,-14.526,38.452
0.161,-0.314,0.952,-11.108,-12.573,35.217
0.147,-0.297,0.919,-13.306,-14.709,30.151
0.196,-0.305,0.922,-10.132,-11.475,22.766
0.213,-0.286,0.939,-8.484,-7.690,23.865
0.208,-0.271,0.922,-12.756,-1.892,18.982
0.237,-0.283,0.934,-12.268,-4.883,15.137
0.267,-0.288,0.924,-12.695,-6.714,10.681
0.301,-0.276,0.915,-9.583,-10.925,8.118
0.293,-0.273,0.907,-7.507,-8.301,9.766
0.277,-0.287,0.912,-6.348,-5.188,9.521
0.269,-0.281,0.930,-3.662,-9.216,11.108
0.263,-0.259,0.919,-3.662,-9.705,10.437
0.260,-0.260,0.929,-1.953,-5.676,9.338
0.265,-0.280,0.947,-1.343,0.000,8.972
0.293,-0.297,0.941,-3.418,6.714,12.329
0.266,-0.262,0.893,-0.793,14.526,13.123
0.249,-0.228,0.897,2.136,11.292,8.911
0.263,-0.230,0.912,1.953,5.981,4.639
0.254,-0.219,0.926,3.235,4.639,3.174
0.255,-0.231,0.921,-0.061,0.000,1.343
0.267,-0.254,0.934,1.709,-2.319,-1.404
0.279,-0.264,0.947,3.113,2.991,-5.310
0.316,-0.284,0.962,-0.488,0.854,-1.343
0.294,-0.275,0.961,0.305,2.441,3.540
0.270,-0.249,0.929,-2.075,2.991,-2.136
0.293,-0.252,0.922,-0.977,-3.723,-3.845
0.281,-0.249,0.948,0.977,-2.014,-3.357
0.279,-0.253,0.956,-2.930,2.991,-3.845
0.287,-0.251,0.907,-1.709,2.380,-3.296
0.293,-0.255,0.915,0.671,-0.183,-2.869
0.299,-0.256,0.922,-1.648,4.150,-2.625
0.279,-0.236,0.905,3.296,8.118,-2.441
0.299,-0.246,0.942,5.981,6.958,-3.784
0.308,-0.274,0.925,-0.183,1.404,-4.150
0.333,-0.295,0.919,-2.686,-2.258,-3.723
0.321,-0.281,0.931,0.671,2.014,-2.197
0.315,-0.267,0.935,-1.648,0.916,-2.014
0.305,-0.259,0.914,-3.235,-2.258,-1.343
0.314,-0.271,0.917,-1.404,-2.930,-1.099
0.295,-0.256,0.926,1.953,0.122,-0.122
0.290,-0.260,0.935,0.977,1.221,-4.089
0.298,-0.269,0.941,0.427,-2.563,-3.296

0.346,-0.306,1.012,-4.700,-29.297,32.837
0.296,-0.267,1.009,-7.507,-29.297,38.818
0.256,-0.216,1.050,-6.165,-29.480,38.086
0.212,-0.286,1.071,-11.597,-30.823,35.217
0.246,-0.337,1.137,-19.775,-35.889,33.020
0.195,-0.312,1.210,-21.362,-24.719,37.292
0.133,-0.201,1.060,-31.189,-3.052,41.382
0.104,-0.167,0.948,-31.067,-6.470,31.677
0.118,-0.192,0.993,-37.903,-24.536,23.193
0.099,-0.197,1.124,-30.945,-11.230,30.090
0.041,-0.161,1.175,-28.625,18.982,24.841
0.027,-0.162,1.134,-50.415,19.470,16.052
0.021,-0.143,1.156,-53.833,11.841,12.329
0.036,-0.111,1.244,-54.504,23.193,10.010
0.003,-0.078,1.272,-65.430,38.147,4.456
0.041,-0.072,1.264,-84.045,40.344,-8.301
0.092,-0.046,1.173,-93.323,50.598,-6.531
0.067,0.016,1.194,-97.961,61.340,-5.920
0.110,0.069,1.107,-109.985,60.791,-19.531
0.113,0.132,1.007,-113.098,58.044,-22.278
0.125,0.164,0.929,-112.671,56.458,-27.771
0.160,0.186,0.838,-112.976,52.979,-39.185
0.182,0.181,0.744,-107.300,43.274,-53.711
0.228,0.208,0.692,-96.252,37.048,-64.209
0.250,0.222,0.665,-92.834,30.823,-67.810
0.302,0.220,0.629,-89.539,22.644,-69.946
0.333,0.262,0.622,-80.505,24.597,-77.271
0.401,0.279,0.555,-74.280,32.043,-83.496
0.367,0.279,0.569,-69.702,24.902,-76.599
0.438,0.342,0.573,-70.068,15.625,-78.918
0.515,0.350,0.500,-63.049,24.231,-93.811
0.489,0.268,0.478,-51.514,29.724,-90.027
0.534,0.298,0.456,-39.917,27.588,-96.558
0.569,0.291,0.520,-36.011,4.822,-93.384
0.604,0.214,0.401,-33.020,24.292,-115.356
0.584,0.152,0.268,-42.908,28.870,-109.924
0.621,0.123,0.222,-31.982,-2.380,-97.961
0.677,0.047,0.252,-8.850,-3.357,-108.337
0.625,0.018,0.283,4.578,-19.592,-117.249
0.684,-0.066,0.373,17.090,-20.447,-121.887
0.825,-0.144,0.315,25.696,-26.123,-115.356
0.778,-0.232,0.500,52.246,-21.606,-94.604
0.789,-0.253,0.503,48.828,-12.146,-103.149
0.834,-0.335,0.382,54.626,-21.912,-102.844
0.805,-0.421,0.476,78.979,-23.804,-96.130
0.836,-0.449,0.519,70.557,-19.592,-100.952
0.887,-0.547,0.398,61.829,-28.503,-90.698
0.777,-0.608,0.499,110.901,-35.583,-67.383
0.892,-0.684,0.370,153.809,-12.695,-73.730
0.753,-0.730,0.540,128.662,-41.077,-60.486
0.764,-0.856,0.722,68.481,-68.420,-70.862
1.176,-0.841,0.547,70.190,-60.547,-66.528
1.243,-1.138,0.553,103.943,-83.374,-26.550
0.633,-1.058,0.501,82.153,-117.615,68.604
0.147,-0.681,0.557,13.977,-181.030,98.999
0.205,-0.627,0.822,100.403,-110.901,12.451
0.394,-0.702,0.708,101.807,-56.824,20.203
0.383,-0.573,0.446,40.710,-68.420,37.109
0.428,-0.600,0.413,54.443,-62.256,33.203
0.472,-0.733,0.474,95.093,-73.608,23.315
0.580,-0.847,0.578,149.353,-102.051,7.507
0.650,-0.872,0.659,140.625,-113.525,-1.221
0.709,-0.828,0.643,89.966,-119.202,23.743
0.428,-0.870,0.599,64.941,-137.451,79.956
0.197,-0.869,0.517,71.106,-101.929,65.613
0.319,-0.672,0.493,64.697,-50.415,38.757
0.414,-0.570,0.456,54.687,-52.246,36.255
0.262,-0.764,0.502,56.946,-36.682,54.260
0.313,-0.898,0.516,91.553,2.075,46.631
0.641,-0.848,0.672,70.496,-11.597,48.523
0.701,-0.813,0.671,-7.080,-9.460,71.838
0.395,-0.829,0.450,-36.377,-5.981,74.158
0.389,-0.737,0.456,-15.747,-16.663,51.208
0.517,-0.744,0.552,6.775,-37.415,33.020
0.625,-0.877,0.646,-57.007,-22.217,19.653
0.639,-0.823,0.521,-73.425,-16.235,36.011
0.500,-0.774,0.439,-36.987,6.409,49.988
0.471,-0.859,0.421,-46.631,-1.465,22.034
0.625,-0.799,0.560,-50.415,-38.025,15.991
0.655,-0.840,0.678,-17.395,3.601,37.964
0.414,-0.803,0.588,-34.973,-20.203,38.086
0.443,-0.668,0.655,-38.147,-57.617,8.057
0.468,-0.576,0.755,-3.174,-22.034,-1.709
0.485,-0.670,0.620,-20.508,-21.240,-4.456
