aX,aY,aZ,gX,gY,gZ
0.028,-0.921,-0.099,9.033,1.404,7.935
0.046,-0.959,-0.122,0.732,3.906,5.859
0.039,-0.971,-0.160,4.211,1.099,6.836
0.018,-0.939,-0.132,8.240,-0.793,3.784
0.048,-0.989,-0.126,7.202,1.770,-0.793
0.074,-1.040,-0.200,11.047,0.122,6.714

-0.196,-0.279,0.884,-2.747,4.028,-4.700
-0.206,-0.268,0.910,0.122,2.502,-3.723
-0.232,-0.275,0.918,2.075,-3.540,-0.427
-0.207,-0.314,0.907,2.747,-5.981,-1.648
-0.204,-0.306,0.943,3.418,-7.141,0.488
-0.248,-0.296,0.949,3.784,-5.920,1.404
-0.240,-0.293,0.925,-1.587,-4.578,0.183
-0.250,-0.286,0.906,5.310,-5.249,2.625
-0.255,-0.294,0.933,6.653,-10.010,0.610
-0.228,-0.282,0.914,1.892,-6.836,-2.075
-0.257,-0.290,0.882,10.742,-11.902,0.061
-0.263,-0.288,0.932,11.230,-10.742,0.366
-0.266,-0.286,0.895,8.545,-12.939,1.160
-0.297,-0.292,0.902,14.526,-14.771,-1.160
-0.318,-0.307,0.960,15.991,-18.860,-1.221
-0.312,-0.333,1.027,11.597,-14.526,-0.916
-0.423,-0.379,1.135,19.043,-9.338,11.475
-0.510,-0.390,1.294,25.696,25.146,15.930
-0.609,-0.391,1.481,-3.967,91.431,22.217
-0.382,-0.402,1.505,-33.752,189.087,20.203
-0.159,-0.472,1.567,-6.104,192.627,6.165
-0.033,-0.521,1.450,-39.063,170.227,-9.583
0.076,-0.525,1.305,-85.449,93.262,-7.874
0.125,-0.479,1.210,-132.080,35.645,3.357
0.144,-0.428,1.158,-154.419,46.265,18.250
0.147,-0.346,1.053,-167.480,69.702,31.311
0.178,-0.252,0.953,-171.570,66.223,43.030
0.208,-0.161,0.810,-191.528,36.438,36.011
0.167,-0.068,0.627,-205.627,30.640,23.804
0.220,0.037,0.426,-183.716,47.302,22.400
0.193,0.182,0.214,-159.119,71.533,29.968
0.174,0.257,0.002,-145.386,67.017,33.386
0.136,0.337,-0.111,-95.764,41.809,27.039
0.143,0.383,-0.223,-25.269,33.691,8.362
0.166,0.350,-0.297,38.757,21.912,-8.484
0.136,0.277,-0.158,118.835,-12.512,-11.841
0.014,0.148,0.129,216.553,-42.908,-35.034
0.076,-0.069,0.294,248.413,-48.340,-67.200
0.212,-0.337,0.530,299.500,-58.777,-75.317
0.269,-0.562,0.818,303.772,-67.627,-64.392
0.266,-0.728,0.930,295.105,-64.392,-47.729
0.092,-0.805,1.176,281.250,-57.251,-34.485
0.177,-0.837,1.358,245.728,-64.270,-37.476
0.234,-0.924,1.536,199.219,-121.216,-22.705
-0.359,-1.005,1.600,141.296,-291.504,-7.324
-0.391,-1.039,1.751,79.102,-26.489,14.465
-0.347,-1.060,1.836,49.866,23.499,-8.789
-0.322,-1.093,1.975,-29.358,92.712,-5.859
0.101,-1.180,2.060,-87.219,132.324,14.160
0.036,-1.148,1.756,-153.809,59.937,14.160
-0.044,-1.032,1.482,-227.295,41.992,24.414
0.007,-0.997,1.245,-287.109,73.914,32.043
0.087,-0.880,0.981,-333.557,117.432,43.762
0.156,-0.663,0.611,-354.614,126.709,63.049
0.144,-0.479,0.402,-294.128,124.207,109.314
0.216,-0.302,0.266,-222.168,119.507,134.033
0.236,-0.018,-0.048,-234.619,61.829,91.858
0.214,0.217,-0.332,-215.576,30.945,81.299
0.232,0.454,-0.493,-158.081,27.100,49.438
0.168,0.634,-0.507,-66.772,9.277,32.043
0.153,0.618,-0.423,0.854,-4.700,21.851
0.096,0.555,-0.332,71.533,-31.982,8.301
0.047,0.462,-0.175,160.461,-27.222,-20.447
-0.005,0.136,0.082,265.381,-38.208,-62.073
0.207,-0.293,0.453,350.159,-42.786,-120.728
0.447,-0.718,0.945,399.780,-27.405,-124.817
0.642,-0.827,1.393,374.451,-24.841,-101.318
0.437,-0.832,1.611,303.772,-38.513,-35.278
0.302,-0.875,1.559,222.595,-35.522,-29.724
0.304,-0.768,1.519,176.453,-93.811,-43.701
0.054,-0.802,1.499,122.864,-227.661,-24.414
-0.265,-0.832,1.673,44.373,-51.514,-20.020
-0.168,-0.906,1.659,9.033,24.841,-1.465
-0.048,-0.839,1.774,-44.128,36.072,-6.409
0.061,-0.929,1.842,-133.057,-24.597,20.508
-0.050,-0.875,1.461,-205.749,1.038,-7.751
0.003,-0.772,1.262,-248.474,31.982,-7.446
0.160,-0.686,1.118,-272.705,68.787,13.855
0.169,-0.552,0.787,-267.944,71.167,54.321
0.152,-0.405,0.595,-215.149,95.276,65.613
0.347,-0.313,0.896,-257.141,99.426,67.993
0.227,-0.076,0.475,-287.598,87.585,80.017
0.200,0.160,0.172,-261.780,70.313,85.876
0.203,0.381,0.066,-230.408,57.373,57.312
0.233,0.537,-0.058,-176.453,33.569,36.438
0.182,0.710,-0.150,-120.972,33.386,24.780
0.158,0.729,-0.251,-28.320,57.068,19.897
0.123,0.784,-0.205,62.805,64.819,-1.526
0.069,0.690,-0.112,169.128,56.824,-25.513
-0.010,0.403,0.261,243.591,16.479,-81.787
0.257,0.165,0.486,269.348,32.349,-157.227
0.512,-0.009,0.789,263.306,85.327,-140.320
0.658,-0.249,0.892,222.961,101.624,-125.366
0.625,-0.230,1.005,186.401,85.571,-129.944
0.664,-0.246,0.944,149.475,60.303,-141.602
0.580,-0.296,0.746,130.920,37.964,-127.380
0.814,-0.775,0.895,134.949,28.564,-120.972
0.866,-0.594,1.195,196.106,-132.812,-90.088
0.486,-0.568,0.836,29.968,109.558,-10.864
0.557,-0.512,0.619,10.864,155.945,4.211
0.786,-0.592,0.650,13.794,156.555,-16.296
1.011,-0.568,0.677,37.781,118.774,24.902
0.788,-0.520,0.600,-7.568,161.011,25.269
1.043,-0.399,0.342,-35.339,154.297,5.615
1.032,-0.363,0.375,-15.320,59.448,12.024
1.017,-0.426,0.393,-4.333,-15.442,10.559
0.977,-0.463,0.415,7.141,18.677,12.390
0.919,-0.440,0.396,9.399,30.518,1.770
0.946,-0.401,0.380,-1.221,8.850,10.315
0.887,-0.359,0.334,-0.793,15.076,22.339
0.842,-0.337,0.224,3.174,11.292,17.578
0.859,-0.358,0.259,13.184,1.587,5.798
0.922,-0.376,0.354,20.386,7.202,-0.732
0.863,-0.350,0.282,9.155,22.400,13.428
0.867,-0.348,0.251,13.184,12.390,9.460
0.918,-0.366,0.292,20.569,11.414,1.404
0.894,-0.348,0.298,12.390,24.536,8.606
0.877,-0.344,0.250,0.488,14.160,6.287
0.941,-0.373,0.243,0.549,0.854,-2.380
0.944,-0.378,0.285,8.179,2.014,-1.526
0.891,-0.363,0.282,5.493,6.104,4.456
0.896,-0.344,0.227,-0.183,1.587,0.061
0.922,-0.371,0.240,7.629,-4.883,-2.563
0.913,-0.368,0.257,14.343,-0.549,0.793
0.876,-0.361,0.248,7.263,2.380,1.709

0.623,-0.277,-0.030,2.869,-83.740,-85.266
0.528,-0.474,0.072,40.466,-179.565,-104.553
0.944,-0.923,0.755,144.165,-140.015,-132.751
0.998,-0.913,0.721,90.759,-40.894,-118.164
0.769,-0.958,0.604,58.167,-98.450,-56.213
0.769,-1.058,0.750,60.364,-143.860,-32.776
1.047,-1.290,1.151,2.563,-124.268,-14.221
0.869,-1.308,1.240,-108.215,-78.491,44.861
0.620,-1.245,1.065,-200.928,-46.936,80.078
0.605,-1.045,1.019,-260.986,-43.884,107.117
0.597,-0.857,0.918,-328.491,-33.386,139.465
0.612,-0.786,0.757,-364.197,-25.330,169.495
0.457,-0.523,0.526,-368.835,1.465,184.082
0.325,-0.345,0.223,-369.751,27.527,209.351
0.234,-0.076,-0.061,-321.167,-12.756,206.116
0.103,0.193,-0.210,-223.633,-63.110,164.673
-0.016,0.459,-0.483,-193.481,-48.767,129.211
-0.085,0.599,-0.543,-106.750,-81.543,87.402
-0.162,0.764,-0.560,-7.263,-73.486,57.983
-0.130,0.654,-0.401,108.582,-69.092,16.235
-0.092,0.409,-0.080,223.755,-72.205,-35.278
-0.019,0.149,0.147,289.856,-62.622,-95.093
0.155,-0.258,0.670,353.760,-64.697,-106.445
0.311,-0.334,1.103,353.149,-30.945,-83.130
0.258,-0.528,0.908,273.254,-8.972,-31.006
0.379,-0.742,1.140,236.389,-82.397,-46.204
0.012,-0.614,1.459,255.188,-134.094,-5.554
-0.016,-0.574,1.507,185.547,-63.965,6.165
-0.030,-0.758,1.115,124.023,-282.959,22.949
-0.474,-0.775,1.520,74.280,-192.017,19.714
-0.384,-0.823,1.628,59.326,-25.024,37.720
-0.486,-0.774,1.496,61.707,37.842,15.991
-0.559,-0.783,1.719,-1.587,69.153,-23.010
-0.512,-0.934,2.127,-80.139,97.839,-17.761
-0.224,-0.979,2.089,-164.001,113.159,-18.005
-0.154,-0.956,1.538,-259.277,122.375,-6.958
-0.100,-0.867,1.129,-301.208,149.963,4.761
0.120,-0.697,0.903,-305.908,182.129,35.339
0.233,-0.476,0.632,-306.641,182.556,62.927
0.234,-0.210,0.339,-301.636,150.024,83.130
0.248,0.091,0.135,-282.349,62.378,67.932
0.311,0.268,0.027,-239.380,10.620,48.401
0.341,0.390,-0.227,-167.358,4.700,33.691
0.298,0.577,-0.449,-76.721,3.540,26.428
0.168,0.661,-0.446,13.611,-17.273,34.851
0.062,0.574,-0.289,101.929,-22.766,28.992
0.002,0.390,-0.049,191.345,-32.349,5.005
-0.014,0.101,0.165,285.095,-55.176,-25.757
0.201,-0.304,0.682,353.821,-43.274,-24.292
0.161,-0.403,1.368,334.412,-1.587,8.667
0.387,-0.415,1.190,233.582,41.199,-41.748
0.337,-0.439,1.003,199.036,15.259,-39.368
0.363,-0.504,1.165,191.589,-28.687,-26.245
0.320,-0.541,1.279,178.406,-52.002,10.498
0.225,-0.557,1.236,170.349,-228.699,13.733
-0.085,-0.595,1.202,114.380,-95.093,15.137
-0.060,-0.688,1.315,91.980,-18.555,-1.221
-0.088,-0.742,1.456,47.485,-7.019,7.141
-0.175,-0.826,1.670,-4.517,21.667,6.165
-0.057,-0.877,1.766,-59.143,43.396,-8.606
-0.016,-0.868,1.686,-110.229,45.410,-9.277
0.022,-0.863,1.614,-169.067,37.231,-5.493
0.117,-0.824,1.412,-222.107,50.720,0.610
0.140,-0.729,1.236,-255.310,64.941,7.141
0.193,-0.642,1.158,-294.434,74.341,7.690
0.272,-0.474,0.752,-311.646,68.237,14.832
0.290,-0.200,0.294,-286.072,50.049,20.569
0.295,0.119,0.101,-223.999,30.151,9.705
0.283,0.304,0.219,-186.584,25.208,9.338
0.419,0.321,0.288,-164.185,31.433,-5.981
0.427,0.414,0.106,-165.161,60.364,-1.831
0.358,0.565,0.011,-112.488,46.814,16.235
0.270,0.634,0.225,-16.418,26.794,16.357
0.325,0.565,0.462,33.691,59.631,0.916
0.478,0.517,0.534,57.861,69.092,6.836
0.323,0.619,0.669,54.016,118.042,-4.883
0.266,0.488,0.379,81.238,16.602,31.128
0.298,0.561,0.263,71.899,181.030,-33.508
0.218,0.475,0.161,131.958,34.912,-69.336
0.222,0.380,-0.193,163.696,-61.951,-123.413
0.318,0.263,-0.329,231.873,-171.020,-142.822
0.228,-0.092,-0.094,289.734,-235.229,-103.149
0.188,-0.571,0.195,352.234,-284.058,-59.204
0.083,-0.943,0.972,371.887,-279.663,-21.057
-0.322,-1.044,1.384,298.462,-195.251,14.832
-0.421,-1.070,1.639,165.955,-100.159,-6.165
-0.313,-1.141,1.865,134.460,-101.074,6.775
-0.493,-1.045,2.006,81.116,-81.238,22.766
-0.817,-1.076,1.866,22.095,-42.786,-13.062
-0.757,-1.099,2.147,-22.949,15.076,-53.040
-0.557,-1.048,1.829,-101.501,89.355,-48.096
-0.521,-1.018,1.619,-182.007,113.953,-51.331
-0.425,-1.007,1.426,-249.756,98.572,-76.233
-0.186,-0.962,1.232,-309.631,71.106,-87.708
0.045,-0.784,0.839,-331.238,100.952,-40.100
0.007,-0.535,0.466,-314.758,202.515,-13.123
0.118,-0.303,0.329,-287.842,236.023,-24.658
0.365,-0.139,0.233,-251.953,214.416,-24.292
0.513,0.013,0.007,-213.196,180.603,-0.732
0.490,0.242,-0.293,-158.142,120.178,14.832
0.449,0.413,-0.381,-99.487,74.463,21.484
0.422,0.566,-0.473,-13.123,42.236,26.733
0.333,0.610,-0.401,87.524,-30.640,21.851
0.296,0.475,-0.150,189.453,-130.737,3.723
0.222,0.281,0.008,284.790,-188.538,-13.977
0.167,-0.158,0.171,364.990,-226.074,-12.756
0.185,-0.618,0.633,433.044,-285.339,0.305
-0.227,-0.690,1.081,421.020,-295.410,35.156
-0.431,-0.828,1.129,379.639,-243.469,52.246
-0.444,-0.981,1.411,269.714,-126.404,39.612
-0.487,-0.999,1.483,191.406,-73.242,66.772
-0.607,-0.961,1.458,125.854,4.395,57.678
-0.607,-0.992,1.313,46.204,50.537,20.447
-0.549,-1.090,1.625,-12.085,42.786,3.662
-0.390,-0.967,1.593,-82.886,80.444,-7.141
-0.461,-0.952,1.367,-129.211,79.041,-8.240
-0.354,-0.863,1.422,-171.204,121.887,-21.912
-0.036,-0.666,1.249,-246.826,192.749,-37.170
0.119,-0.658,0.950,-289.307,153.748,-40.100
0.318,-0.424,0.512,-316.467,74.768,-46.631
0.445,-0.210,0.227,-269.958,29.541,-30.945
0.423,-0.079,0.157,-175.232,56.396,13.977
0.428,0.178,0.126,-91.919,85.022,19.775
0.360,0.327,0.165,-19.226,55.176,10.437
0.197,0.355,0.307,50.415,-15.320,-3.174

0.095,-0.334,0.947,7.080,-5.554,-0.061
0.107,-0.348,0.965,4.272,-5.310,2.014
0.083,-0.336,0.925,6.104,-3.662,3.113
0.081,-0.333,0.941,6.836,-0.610,0.732
0.083,-0.333,0.950,6.653,-2.319,1.160
0.092,-0.341,0.934,7.874,-4.700,0.366
0.086,-0.358,0.964,7.019,-5.310,-0.610
0.095,-0.348,0.937,5.066,-3.540,1.465
0.076,-0.353,0.916,7.324,-5.554,0.916
0.065,-0.345,0.911,13.245,-6.775,0.244
0.052,-0.339,0.872,22.095,-3.662,-1.465
0.059,-0.367,0.897,34.241,0.305,-7.141
0.129,-0.423,1.030,37.476,12.695,-17.151
0.068,-0.581,1.292,25.696,26.367,-8.118
-0.034,-0.792,1.728,-5.005,56.885,28.564
0.112,-0.737,1.806,-79.041,112.122,39.978
0.067,-0.636,1.556,-175.354,102.295,30.701
0.087,-0.568,1.369,-231.567,71.777,5.554
0.234,-0.446,1.214,-289.307,75.684,-2.380
0.353,-0.319,0.741,-322.449,88.928,30.396
0.356,-0.111,0.443,-300.842,99.060,57.556
0.331,0.019,0.319,-277.161,118.408,65.857
0.326,0.193,0.097,-252.930,128.906,44.006
0.379,0.335,-0.217,-192.444,103.577,22.400
0.350,0.455,-0.490,-99.487,58.533,4.456
0.312,0.613,-0.703,14.343,15.198,-6.165
0.251,0.608,-0.476,182.312,-71.106,-17.883
0.240,0.346,-0.195,310.242,-145.325,-41.382
0.177,0.074,0.021,385.254,-184.692,-53.650
0.073,-0.329,0.088,443.298,-253.052,-67.566
0.092,-0.820,0.406,482.361,-307.861,-33.813
0.174,-1.119,0.969,505.615,-301.941,61.035
-0.044,-1.311,1.309,503.235,-245.300,101.624
-0.312,-1.348,1.134,332.275,-41.870,94.360
-0.348,-1.385,1.163,196.533,-2.258,67.627
-0.406,-1.465,1.167,104.004,9.216,42.603
-0.539,-1.594,1.233,49.255,0.916,11.475
-0.612,-1.674,1.533,6.714,-8.484,-10.254
-0.476,-1.572,1.664,-81.665,83.984,-25.574
-0.398,-1.474,1.451,-244.141,183.533,-12.085
-0.110,-1.369,1.328,-344.788,170.288,-5.493
-0.027,-1.209,1.028,-454.285,169.128,-15.442
-0.008,-0.969,0.562,-492.676,142.395,-22.217
0.075,-0.620,0.419,-481.079,102.905,-4.944
0.322,-0.360,0.329,-425.842,146.179,7.202
0.382,-0.061,0.138,-345.093,187.134,35.095
0.384,0.218,-0.085,-279.236,153.198,41.443
0.499,0.311,-0.241,-215.637,97.656,16.052
0.553,0.440,-0.271,-120.361,50.171,11.658
0.427,0.526,-0.232,-38.269,2.319,16.907
0.432,0.539,-0.237,29.419,1.282,-14.099
0.441,0.525,-0.289,121.094,-25.757,-34.851
0.400,0.466,-0.239,223.511,-80.750,-68.054
0.347,0.189,-0.049,320.190,-130.310,-88.257
0.366,-0.100,0.083,387.817,-113.586,-102.478
0.356,-0.252,0.093,410.278,-163.025,-83.435
0.312,-0.684,0.376,372.375,-243.591,-17.090
0.214,-0.924,0.753,373.352,-316.162,95.459
-0.073,-1.303,0.938,429.810,-291.199,171.265
-0.380,-1.342,1.015,447.144,-261.902,152.344
-0.350,-1.407,1.381,291.321,-75.928,45.105
-0.376,-1.598,1.489,141.479,2.625,42.664
-0.452,-1.700,1.458,32.043,39.124,37.415
-0.496,-1.662,1.651,-35.217,65.674,22.217
-0.467,-1.543,1.645,-138.794,140.137,-10.986
-0.098,-1.435,1.522,-257.446,174.011,-26.550
0.049,-1.283,1.233,-353.394,165.100,-57.861
0.057,-1.164,1.072,-408.081,100.464,-52.612
0.158,-1.077,0.857,-456.055,40.833,-47.607
0.319,-0.808,0.712,-476.074,4.150,-28.625
0.387,-0.580,0.419,-480.530,92.346,8.057
0.306,-0.234,-0.031,-421.570,203.918,54.626
0.353,0.131,-0.349,-314.026,202.942,43.579
0.394,0.352,-0.394,-213.867,161.499,10.071
0.395,0.515,-0.450,-115.234,74.646,-7.324
0.339,0.549,-0.511,-28.198,15.442,-6.592
0.336,0.601,-0.687,75.989,-12.024,-2.625
0.331,0.550,-0.579,214.722,-53.040,-15.259
0.276,0.306,-0.245,352.966,-127.808,-38.879
0.258,-0.016,-0.022,425.232,-157.288,-66.223
0.179,-0.352,0.141,479.065,-186.035,-56.580
0.266,-0.939,0.610,462.524,-235.840,-15.381
0.132,-0.914,1.032,478.149,-249.329,49.011
-0.196,-1.176,0.926,467.102,-193.604,51.086
-0.254,-1.437,1.157,362.915,-124.939,29.846
-0.152,-1.507,1.793,179.077,-0.366,33.325
-0.229,-1.482,1.352,25.574,67.932,41.382
-0.372,-1.447,1.230,-6.531,53.833,24.841
-0.316,-1.435,1.493,-29.846,73.853,-0.366
-0.039,-1.406,1.673,-82.642,103.333,-20.935
0.171,-1.409,1.618,-210.815,102.600,-6.348
0.151,-1.333,1.432,-357.971,125.061,6.653
0.270,-1.341,1.249,-440.369,61.829,30.640
0.245,-1.055,0.747,-501.404,10.559,44.617
0.290,-0.755,0.530,-480.225,-45.349,77.087
0.249,-0.420,0.402,-450.684,63.599,84.900
0.141,-0.074,-0.028,-434.814,182.983,82.642
0.157,0.333,-0.209,-348.938,161.377,52.124
0.072,0.484,-0.318,-255.798,111.511,46.692
0.025,0.692,-0.508,-152.405,83.252,27.527
-0.007,0.748,-0.560,-33.569,67.688,5.310
0.065,0.721,-0.571,75.073,38.208,-21.301
0.129,0.611,-0.430,181.213,-48.035,-61.218
0.139,0.400,-0.149,296.692,-124.573,-110.535
0.090,0.111,0.070,401.794,-116.882,-134.338
0.061,-0.443,0.241,490.356,-140.625,-141.785
0.149,-0.902,1.224,525.879,-214.355,-137.878
0.165,-0.860,1.620,437.378,-127.686,-91.125
0.134,-0.851,1.361,309.021,-38.696,-44.556
0.372,-0.957,1.479,199.158,18.982,-34.851
0.391,-0.901,1.503,95.520,43.213,6.653
0.159,-0.944,1.269,45.593,37.231,15.991
0.087,-0.860,1.148,21.851,22.034,-10.681
0.206,-0.828,1.296,-4.272,11.658,-14.343
0.251,-0.786,1.394,-67.017,27.710,-3.723
0.223,-0.808,1.250,-117.371,26.733,14.221
0.318,-0.757,1.286,-178.040,25.757,13.000
0.427,-0.748,1.475,-263.794,28.809,35.217
0.460,-0.761,1.377,-375.244,55.237,67.627
0.378,-0.596,0.744,-396.484,34.363,97.229
0.446,-0.304,0.747,-359.070,34.546,119.934
0.249,-0.097,0.483,-342.468,90.149,119.507
0.198,0.416,0.059,-282.410,121.704,78.613
0.199,0.619,0.025,-174.866,47.852,57.678
0.137,0.607,0.117,-97.961,8.606,43.091

0.202,-0.426,0.828,22.278,-8.118,-4.211
0.254,-0.446,0.877,23.621,-13.916,-7.019
0.262,-0.473,0.908,17.944,-13.062,0.977
0.215,-0.493,0.843,18.555,-7.019,8.545
0.195,-0.494,0.837,19.897,-7.812,6.958
0.227,-0.499,0.905,20.630,-4.700,1.709
0.196,-0.508,0.924,11.475,3.174,6.226
0.173,-0.506,0.870,2.930,5.859,6.226
0.186,-0.503,0.834,4.272,-3.479,0.244
0.217,-0.506,0.870,7.629,-7.812,-4.761
0.218,-0.506,0.879,4.517,-2.869,-1.648
0.200,-0.517,0.855,0.732,2.808,0.610
0.209,-0.510,0.836,2.747,-0.305,1.221
0.199,-0.507,0.831,6.653,-4.211,-2.075
0.195,-0.520,0.833,9.827,-4.211,-1.648
0.171,-0.522,0.834,16.663,-2.319,-1.892
0.140,-0.527,0.785,26.184,1.648,-8.606
0.116,-0.548,0.782,35.095,6.531,-21.484
0.194,-0.651,0.929,46.997,4.761,-19.775
0.289,-0.742,1.173,34.180,12.329,-9.033
0.183,-0.801,1.297,-0.305,41.260,-6.653
0.294,-0.854,1.384,-42.480,60.669,-9.827
0.353,-0.892,1.474,-121.033,30.151,31.128
0.229,-0.813,1.329,-153.442,-6.409,26.978
0.156,-0.684,1.380,-183.655,-13.428,18.677
0.202,-0.623,1.310,-252.563,2.869,9.033
0.292,-0.499,1.055,-297.791,31.372,-3.174
0.376,-0.290,0.800,-299.438,59.937,7.874
0.268,-0.074,0.591,-256.226,82.214,74.585
0.175,-0.006,0.383,-240.295,97.229,70.679
0.247,0.156,0.176,-211.365,126.709,38.879
0.270,0.262,0.141,-149.109,136.658,30.823
0.303,0.348,0.163,-97.534,113.525,42.114
0.213,0.363,0.054,-73.914,53.406,46.326
0.229,0.448,-0.033,-35.522,16.174,19.165
0.233,0.508,0.048,14.038,-24.841,-5.981
0.228,0.495,0.200,66.223,-61.890,-28.442
0.333,0.381,0.280,81.604,-73.059,-65.735
0.474,0.300,0.152,105.591,-67.932,-97.168
0.448,0.217,0.098,150.818,-54.626,-99.365
0.467,0.060,0.129,242.493,-94.482,-99.731
0.534,-0.222,0.125,303.650,-100.830,-77.881
0.322,-0.680,0.326,354.736,-144.958,-30.151
0.152,-0.795,0.522,417.664,-267.212,19.043
-0.208,-1.454,1.024,498.230,-254.272,98.999
0.005,-1.516,1.658,395.813,-96.985,33.813
-0.001,-1.415,1.531,216.675,16.235,31.006
-0.122,-1.464,1.191,121.216,-31.738,45.227
-0.277,-1.641,1.359,103.271,-57.068,32.104
-0.280,-1.624,1.698,45.593,25.085,0.732
-0.155,-1.432,1.665,-43.335,52.124,-1.282
-0.096,-1.341,1.382,-150.635,44.067,-22.888
0.115,-1.310,1.341,-249.634,54.871,-54.504
0.035,-1.186,1.060,-316.711,31.372,-135.071
-0.211,-1.091,0.885,-368.408,-21.912,-199.524
-0.083,-0.890,0.999,-410.400,-45.471,-213.989
0.035,-0.736,0.979,-410.217,30.457,-128.479
0.138,-0.543,0.646,-395.020,197.021,6.714
0.046,-0.178,0.277,-328.308,293.823,80.261
0.024,0.168,0.075,-242.554,238.892,32.349
0.071,0.329,0.076,-169.250,138.977,-11.658
0.171,0.417,0.007,-108.215,122.559,-34.607
0.322,0.405,-0.057,-35.950,107.483,-44.189
0.402,0.399,-0.014,7.446,56.580,-26.978
0.432,0.406,-0.036,35.095,-3.296,-1.343
0.357,0.401,-0.100,59.631,-11.108,-7.141
0.373,0.386,-0.021,109.924,-76.721,-5.005
0.316,0.301,0.113,159.668,-112.976,-26.123
0.265,0.190,0.189,207.581,-112.732,-48.584
0.185,-0.054,0.258,245.483,-152.649,-50.781
0.142,-0.296,0.446,274.048,-183.411,-59.265
0.176,-0.540,0.629,317.200,-192.932,5.310
0.069,-0.872,1.066,355.469,-172.485,44.983
0.177,-0.799,1.214,336.792,-82.275,50.659
-0.043,-0.924,1.144,283.447,-34.607,54.199
-0.110,-0.994,1.249,198.120,-4.028,67.261
0.148,-0.798,1.249,128.662,74.097,27.466
-0.038,-0.976,1.163,96.741,69.336,26.917
0.032,-0.934,1.116,37.415,17.151,16.113
-0.010,-0.938,1.053,20.874,-8.667,2.319
-0.073,-1.011,1.151,9.277,-58.899,-5.249
0.054,-0.976,1.142,-12.512,-54.993,-20.142
0.109,-0.879,0.937,-19.836,-16.663,-20.386
0.081,-0.848,0.799,-39.307,-5.615,-2.502
0.100,-0.814,0.760,-40.222,-4.883,4.028
0.108,-0.722,0.732,-28.076,-3.601,5.859
0.078,-0.681,0.728,-25.574,9.766,4.272
0.067,-0.672,0.749,-28.015,19.043,9.094
0.067,-0.634,0.754,-26.123,19.775,13.123
0.075,-0.603,0.745,-27.954,27.954,7.446
0.072,-0.588,0.758,-29.663,23.560,2.808
0.110,-0.576,0.750,-33.813,28.015,0.671
0.113,-0.574,0.715,-28.992,24.048,-5.493
0.131,-0.591,0.739,-24.292,19.714,-10.803
0.189,-0.577,0.761,-20.630,19.470,-9.216
0.211,-0.582,0.785,-17.517,19.226,2.319
0.167,-0.598,0.802,-14.709,34.058,3.784
0.180,-0.573,0.783,-14.404,38.086,-0.732
0.193,-0.584,0.831,-11.902,33.081,4.272
0.214,-0.551,0.860,-14.893,37.109,2.930
0.240,-0.533,0.801,-25.940,23.193,-0.183
0.263,-0.531,0.771,-26.489,18.250,-0.366
0.281,-0.533,0.797,-16.418,5.005,1.221
0.294,-0.516,0.804,-17.090,7.935,-0.366
0.288,-0.505,0.764,-15.869,12.756,0.854
0.283,-0.500,0.755,-5.737,6.531,1.465
0.276,-0.495,0.803,1.404,7.385,2.441
0.275,-0.487,0.816,3.540,4.883,2.319
0.267,-0.517,0.829,3.052,0.671,2.563
0.283,-0.523,0.851,1.892,0.427,3.723
0.259,-0.513,0.848,-0.427,1.648,4.028
0.246,-0.506,0.832,-0.183,4.761,0.671
0.262,-0.499,0.831,-0.122,4.700,-1.160
0.260,-0.505,0.833,-0.244,3.845,-1.465
0.285,-0.518,0.838,-3.418,5.615,-2.258
0.275,-0.514,0.807,-2.686,3.235,-3.479
0.284,-0.501,0.814,0.549,0.610,-4.578
0.300,-0.505,0.808,-0.793,7.629,-2.197
0.310,-0.524,0.815,-1.099,1.709,0.366
0.286,-0.509,0.816,1.404,6.470,-1.526
0.297,-0.513,0.785,5.432,6.592,-0.122
0.331,-0.509,0.832,3.784,-9.583,2.808
0.283,-0.517,0.825,-1.160,-5.676,2.502
0.256,-0.517,0.803,-1.038,4.700,2.625
0.267,-0.499,0.812,2.991,2.136,-0.244

0.183,-0.582,0.783,20.142,-13.245,-5.005
0.176,-0.612,0.817,21.606,-9.338,-4.883
0.151,-0.644,0.837,22.888,-3.296,-5.554
0.101,-0.730,0.928,28.748,2.808,-1.892
0.106,-0.813,1.089,27.405,27.283,-1.526
0.219,-0.753,1.158,-0.977,59.143,-1.526
0.262,-0.698,1.006,-44.922,49.744,-9.338
0.229,-0.710,0.822,-63.049,17.273,-19.165
0.326,-0.708,0.877,-57.007,-20.569,-23.132
0.304,-0.652,0.951,-47.424,-9.705,-10.681
0.182,-0.689,1.007,-56.580,21.973,-3.601
0.185,-0.745,1.150,-96.252,-1.953,-11.353
0.355,-0.712,1.104,-134.766,13.367,-18.677
0.322,-0.608,1.079,-135.681,8.484,-0.122
0.266,-0.494,1.124,-137.146,33.203,31.616
0.263,-0.448,1.072,-184.631,66.284,36.682
0.295,-0.350,0.894,-221.985,59.143,31.067
0.336,-0.211,0.872,-214.478,59.509,44.189
0.311,-0.093,0.764,-208.374,84.412,61.768
0.286,0.018,0.590,-197.327,114.624,64.148
0.320,0.117,0.532,-169.800,90.332,43.884
