aX,aY,aZ,gX,gY,gZ
0.076,-0.489,0.828,-2.380,9.460,2.686
0.093,-0.513,0.854,-0.977,5.432,-3.174
0.110,-0.509,0.838,-2.625,7.568,-2.441
0.122,-0.505,0.824,4.211,17.456,7.080
0.109,-0.505,0.826,20.752,45.288,26.733
0.115,-0.537,0.849,10.620,32.471,17.151
0.164,-0.562,0.823,-7.202,1.221,5.859
0.184,-0.571,0.843,1.587,4.761,13.123
0.190,-0.570,0.830,3.113,6.165,17.822
0.160,-0.568,0.884,1.221,6.104,21.790
0.098,-0.529,0.908,-4.028,13.611,23.865
0.117,-0.528,0.827,-3.845,14.648,19.897
0.135,-0.644,0.785,-10.498,-7.202,15.076
0.163,-0.761,0.905,-27.100,-40.466,21.667
0.099,-0.660,0.890,-36.438,-34.912,46.021
-0.062,-0.528,0.750,-26.306,5.493,71.167
-0.070,-0.452,0.683,-15.930,22.095,60.242
0.037,-0.437,0.659,-7.874,27.649,49.561
0.224,-0.487,0.710,0.183,31.555,39.185
0.231,-0.591,0.710,-4.089,13.794,39.185
0.314,-0.652,0.810,-19.287,-3.418,22.217
0.343,-0.551,0.787,-33.447,-4.700,38.940
0.364,-0.586,0.824,-33.081,10.986,57.861
0.336,-0.398,0.807,-64.941,3.296,80.688
0.255,-0.365,0.810,-43.274,11.902,64.819
0.349,-0.371,1.001,-25.635,-0.122,27.649
0.465,-0.289,0.987,-37.781,9.827,19.714
0.512,-0.316,0.914,-31.433,45.532,26.367
0.483,-0.214,0.843,-35.156,59.143,32.715
0.476,-0.082,0.763,-42.847,82.275,33.875
0.465,-0.036,0.730,-49.683,80.200,30.945
0.431,0.059,0.757,-57.068,76.416,27.222
0.500,0.104,0.604,-65.063,95.459,24.536
0.525,0.096,0.548,-55.176,121.216,30.457
0.524,0.154,0.589,-57.922,122.559,25.696
0.618,0.205,0.531,-62.683,118.530,22.583
0.667,0.228,0.503,-55.603,130.920,23.132
0.718,0.307,0.508,-41.382,161.987,32.532
0.805,0.500,0.460,-38.452,163.757,32.166
1.087,0.933,0.306,-9.644,197.571,29.480
1.266,0.856,0.086,128.418,264.771,43.823
1.325,0.102,0.220,266.968,344.360,19.836
1.791,-0.167,0.310,46.509,103.455,-14.099
1.436,-0.063,-0.038,-68.604,-58.289,-4.333
1.045,0.097,0.088,4.639,-39.490,32.898
0.833,0.184,0.269,16.724,-23.437,34.668
0.845,0.120,0.289,-4.822,-46.143,2.075
0.891,0.077,0.348,-2.441,-77.576,-18.188
0.956,0.052,0.331,-21.179,-65.735,-20.142
0.980,0.079,0.197,-27.161,-10.376,1.343
0.943,0.151,0.142,-11.658,15.198,16.968
0.946,0.177,0.147,-9.766,-2.930,5.371
0.997,0.154,0.187,-20.874,-36.255,-13.245
1.006,0.142,0.219,-25.696,-49.316,-16.724
0.982,0.138,0.250,-22.339,-39.734,-11.108
0.960,0.144,0.277,-15.015,-25.635,-1.404
0.937,0.150,0.275,-11.841,-23.315,0.000
0.936,0.141,0.278,-10.376,-28.870,-3.357
0.914,0.151,0.319,-5.737,-27.771,-0.610
0.893,0.163,0.330,-4.395,-20.142,-0.977
0.898,0.153,0.325,-4.150,-19.714,-7.202
0.916,0.135,0.339,-3.479,-21.790,-9.277
0.917,0.124,0.357,-3.845,-22.705,-7.812
0.930,0.102,0.386,-0.427,-20.996,-5.615

0.906,0.293,0.160,5.005,0.549,-6.958
0.903,0.305,0.148,-2.014,0.061,-3.906
0.910,0.355,0.122,-9.033,3.235,-5.920
0.903,0.352,0.070,-5.310,4.761,-26.062
0.965,0.344,0.036,-1.770,11.169,-13.428
1.006,0.277,0.037,0.061,5.432,-11.841
0.984,0.224,0.042,4.211,4.639,-7.507
0.968,0.211,0.053,9.705,-7.019,-5.249
0.948,0.270,0.068,14.832,-13.428,-8.667
0.900,0.339,0.083,9.216,-19.653,-13.367
0.916,0.349,0.068,8.789,-25.635,-20.569
0.915,0.384,0.040,10.742,-56.030,-23.499
0.915,0.392,0.114,3.723,-114.746,-32.410
0.924,0.503,0.267,-9.277,-121.155,-28.870
0.908,0.682,0.303,-14.648,-117.432,-59.570
1.059,0.594,0.389,7.874,-128.235,-76.782
1.231,0.445,0.662,16.235,-92.834,-18.433
1.187,0.670,0.566,-33.081,-95.520,11.292
1.121,0.783,0.456,-8.118,-115.112,11.047
1.027,0.575,0.553,45.349,-96.741,-18.250
1.024,0.337,0.716,0.610,-82.214,8.057
0.749,0.541,0.442,-45.227,-93.140,19.043
0.586,0.571,0.353,46.448,-60.242,-43.396
0.612,0.015,0.242,69.885,-98.145,-109.985
0.667,-0.422,0.572,-30.518,-233.337,-71.655
0.241,-0.250,0.721,-9.155,-206.238,-12.756
0.112,-0.345,0.591,97.290,-75.928,-39.185
0.186,-0.568,0.608,126.892,-11.902,-76.599
0.304,-0.795,0.631,78.918,-13.123,-96.558
0.206,-0.764,0.668,60.059,-69.092,-95.825
0.287,-0.732,0.894,109.375,-63.782,-84.290
0.394,-0.747,1.079,39.917,-4.395,-56.030
0.317,-0.672,0.975,3.174,-7.263,-36.316
0.104,-0.457,0.901,7.202,-5.981,-2.441
0.085,-0.378,0.829,9.827,2.380,0.488
0.151,-0.532,0.948,10.681,-6.165,-3.052
0.212,-0.643,1.044,17.822,5.981,12.695
0.330,-0.875,0.983,25.146,23.743,23.987
0.242,-0.877,0.885,34.424,26.489,48.279
0.365,-0.815,0.818,48.706,70.557,64.148
0.274,-0.709,0.803,2.197,66.772,83.679
0.286,-0.703,0.684,-70.557,28.381,66.650
0.277,-0.368,0.684,-18.677,60.791,71.533
0.342,-0.370,0.543,-4.944,110.596,75.439
0.436,-0.186,0.551,-78.125,104.248,59.814
0.568,-0.008,0.405,-49.622,160.828,51.453
0.504,-0.116,0.330,-51.453,165.527,63.843
0.627,0.220,0.358,-67.993,148.682,74.585
0.761,0.414,0.308,-17.944,144.348,39.368
0.805,0.329,0.176,-47.119,131.531,45.593
0.864,0.262,0.208,-68.420,75.928,32.166
0.928,0.431,0.476,-23.682,73.975,29.175
0.910,0.480,0.394,-26.184,102.234,-20.508
1.241,0.247,0.329,-41.199,88.013,-48.706
1.483,0.326,0.469,-26.794,40.771,-12.756
1.756,1.005,0.433,12.817,40.222,-29.053
1.556,0.496,0.265,-19.226,27.588,26.672
1.212,0.114,0.211,-11.658,-18.738,44.128
1.000,-0.074,0.204,-27.100,-59.326,41.870
0.914,0.027,0.171,-24.597,-53.589,38.330
0.826,0.024,0.190,20.264,8.484,31.067
0.772,0.108,0.219,22.400,22.949,23.132
0.802,0.156,0.200,1.282,11.536,5.981
0.888,0.131,0.217,2.686,1.953,-8.179
0.969,0.071,0.281,13.000,4.089,-1.038
0.900,0.181,0.264,8.667,1.282,12.939
0.892,0.174,0.230,3.113,-0.732,2.319
0.971,0.106,0.241,4.639,2.014,-12.512
1.006,0.076,0.285,-1.465,1.648,-3.479
0.942,0.144,0.229,-2.563,11.597,5.676
0.934,0.144,0.172,1.099,17.151,-4.639
0.989,0.083,0.223,5.798,2.930,-11.841
0.986,0.108,0.273,3.174,-1.099,-0.549
0.958,0.156,0.259,2.380,-0.244,-1.892
0.971,0.132,0.296,8.423,-7.263,-7.080
0.998,0.084,0.327,7.019,-1.709,-1.953
0.983,0.092,0.284,-0.122,2.075,4.333
0.975,0.088,0.248,-0.244,-1.831,-0.916
0.949,0.088,0.233,-2.197,-9.705,-0.671
0.953,0.075,0.251,-4.517,-15.198,-0.610
0.969,0.073,0.269,-4.456,-7.507,2.319
0.952,0.100,0.269,-2.930,-2.441,2.319
0.947,0.111,0.263,-1.465,-7.019,1.221
0.926,0.137,0.277,-5.554,-16.418,-4.456
0.990,0.078,0.309,-13.672,-28.503,-2.869
0.972,0.098,0.320,-13.794,-20.325,3.357
0.936,0.142,0.307,-11.169,-9.399,1.709
0.947,0.140,0.293,-6.836,-5.737,0.732
0.942,0.135,0.291,0.305,2.380,1.648
0.934,0.139,0.274,-5.127,-3.235,2.869
0.937,0.134,0.274,-2.502,-10.620,1.038
0.949,0.114,0.295,1.038,-9.094,0.549
0.953,0.111,0.303,2.625,-2.869,1.587
0.948,0.113,0.302,2.136,-0.427,0.549
0.948,0.117,0.304,5.859,1.526,0.183
0.948,0.117,0.316,5.310,-1.160,1.038
0.939,0.118,0.328,2.563,-3.357,2.808
0.931,0.125,0.331,0.977,-6.409,1.465
0.932,0.118,0.333,1.038,-4.883,-0.183
0.931,0.124,0.325,1.526,-0.854,-0.061
0.943,0.116,0.329,0.427,-4.333,-1.038
0.945,0.125,0.322,-1.221,-4.761,0.305
0.955,0.119,0.322,2.258,-4.333,1.282
0.950,0.114,0.339,2.869,-5.005,2.258
0.929,0.135,0.336,-0.061,-8.789,3.540
0.934,0.120,0.353,-0.122,-8.118,1.160
0.929,0.120,0.347,-1.404,-4.700,1.221
0.912,0.135,0.334,2.380,-1.587,0.549
0.929,0.127,0.343,3.601,-3.906,0.732
0.935,0.117,0.357,2.441,-4.883,1.648
0.921,0.110,0.366,0.610,-2.136,-0.122
0.934,0.099,0.354,0.183,1.038,-0.427
0.929,0.111,0.339,1.831,0.488,2.014
0.915,0.134,0.348,2.197,-0.183,1.587
0.912,0.137,0.355,3.052,-2.808,-0.488
0.926,0.130,0.375,1.465,-4.822,-1.526
0.938,0.117,0.378,-0.122,-4.333,0.854
0.936,0.125,0.372,-0.854,-0.488,0.977
0.942,0.124,0.357,-1.709,1.099,-0.610
0.931,0.126,0.346,-1.343,1.648,2.075
0.932,0.127,0.335,-1.892,-0.549,3.174
0.919,0.139,0.348,-1.648,-3.113,2.563
0.904,0.141,0.345,-1.953,-0.488,0.549
0.921,0.126,0.347,-1.465,-0.916,-1.099
0.919,0.135,0.344,-1.099,-0.122,0.061

0.908,0.133,0.371,-0.366,-1.892,-0.244
0.917,0.126,0.381,0.366,-2.686,-0.061
0.910,0.134,0.382,-0.793,-2.258,0.916
0.912,0.134,0.381,-1.465,-2.686,-0.061
0.912,0.126,0.392,-0.122,-2.747,-0.854
0.909,0.130,0.401,-0.427,-1.526,0.854
0.902,0.130,0.397,-0.977,-0.427,1.221
0.903,0.134,0.395,-0.732,-0.977,0.427
0.916,0.123,0.390,-0.610,-1.160,-0.610
0.908,0.136,0.387,-0.977,0.183,1.770
0.898,0.148,0.387,-0.427,0.000,0.610
0.913,0.130,0.379,-0.427,-0.122,-0.610
0.926,0.123,0.388,-0.549,-1.465,0.244
0.908,0.138,0.390,-1.099,-0.610,1.648
0.903,0.139,0.390,-1.221,0.061,0.671
0.896,0.143,0.386,0.000,0.244,0.000
0.908,0.131,0.389,0.000,-1.404,-0.549
0.899,0.142,0.393,0.183,-0.977,0.610
0.895,0.147,0.392,0.244,-0.671,-0.549
0.880,0.152,0.394,-0.854,-2.258,-2.136
0.884,0.164,0.390,-0.793,-2.075,-4.822
0.932,0.225,0.397,0.793,-2.625,-6.592
1.049,0.318,0.444,5.249,-8.301,-9.460
1.160,0.429,0.574,0.244,-35.583,-8.240
1.120,0.645,0.606,-3.052,-51.147,-1.282
1.084,0.835,0.508,15.442,-43.823,-3.601
1.180,0.812,0.503,26.489,-79.468,-13.733
1.280,0.724,0.685,7.080,-132.141,-9.949
1.146,0.941,0.665,-11.353,-115.723,17.883
0.867,0.992,0.413,-0.122,-83.374,16.602
0.592,0.760,0.311,25.391,-106.934,-27.771
0.537,0.054,0.281,36.621,-140.137,-91.614
0.462,-0.320,0.437,-0.854,-173.828,-78.003
0.060,-0.446,0.347,17.456,-143.066,-56.580
-0.103,-0.740,0.347,65.125,-123.291,-84.106
0.068,-1.173,0.646,115.601,-101.318,-106.262
0.180,-1.109,0.752,90.210,-13.611,-119.202
0.323,-0.975,0.560,53.711,10.742,-102.234
0.507,-0.934,0.924,76.782,-8.789,-47.913
0.404,-0.834,1.024,54.138,11.414,7.019
-0.076,-0.486,1.036,20.081,-3.479,16.357
0.049,-0.492,0.955,-7.874,-24.353,-6.653
0.244,-0.660,1.025,3.052,-13.611,1.526
0.262,-0.782,1.146,6.531,-19.531,20.691
0.201,-0.768,1.178,7.080,6.226,42.480
0.141,-0.810,1.080,-9.949,42.480,54.504
0.295,-0.930,0.888,-14.832,73.669,65.796
0.330,-0.795,0.935,-30.273,97.412,112.305
0.301,-0.655,0.813,-82.886,105.713,113.892
0.324,-0.644,0.658,-93.506,74.829,103.882
0.315,-0.344,0.705,-57.495,76.782,98.145
0.265,-0.275,0.542,-82.642,89.966,88.562
0.340,0.075,0.374,-64.087,105.591,59.631
0.521,0.233,0.246,-17.517,140.259,50.232
0.519,0.096,0.274,-59.509,99.121,37.781
0.745,0.379,0.320,-55.969,101.257,24.231
0.786,0.545,0.212,-10.925,139.343,18.616
0.770,0.416,0.209,-53.528,105.957,8.545
0.810,0.568,0.291,-47.241,96.313,5.554
0.915,0.792,0.313,-2.014,136.719,-15.808
1.156,0.785,0.233,-47.363,123.474,-52.307
1.431,0.759,-0.059,-81.726,80.444,-53.650
1.687,0.927,-0.110,-13.916,50.659,-40.039
1.455,0.545,0.144,33.630,-6.653,8.057
1.092,0.293,0.334,21.729,-63.232,32.227
0.996,0.101,0.309,-0.244,-74.646,13.123
0.976,0.031,0.279,-1.099,-50.354,8.179
0.868,0.044,0.256,12.024,-15.625,21.118
0.819,0.059,0.294,6.531,-3.723,13.672
0.844,0.072,0.347,1.526,1.099,4.578
0.893,0.096,0.367,4.944,11.658,6.836
0.885,0.173,0.330,0.610,18.311,9.155
0.908,0.219,0.307,-6.470,6.226,-3.235
0.937,0.232,0.348,-0.732,-6.714,-12.634
0.936,0.239,0.339,6.287,0.427,-9.949
0.918,0.237,0.284,1.709,-1.038,-10.193
0.945,0.207,0.261,-4.395,-7.385,-13.306
1.015,0.133,0.223,-2.808,-11.536,-12.695
0.982,0.138,0.217,6.042,-12.329,-1.770
0.937,0.146,0.267,10.925,-6.653,-0.732
0.943,0.124,0.283,12.817,-1.160,0.610
0.957,0.104,0.246,17.944,-2.869,-3.906
0.941,0.111,0.273,21.423,-12.512,-3.113
0.944,0.101,0.296,21.667,-13.367,-1.404
0.934,0.102,0.276,23.804,-13.916,1.221
0.962,0.096,0.301,25.757,-18.494,0.183
0.968,0.135,0.298,25.818,-14.832,1.038
0.949,0.096,0.279,26.672,-16.785,-0.183
0.954,0.057,0.378,18.005,-28.381,-6.348
0.966,0.081,0.349,36.499,-11.536,10.010
0.938,0.095,0.249,54.810,6.409,5.493
0.890,0.108,0.267,63.477,17.700,17.151
0.878,0.072,0.274,40.710,15.320,27.710
0.869,0.068,0.358,48.767,13.550,26.978
0.866,0.072,0.439,55.298,14.709,18.860
0.887,0.074,0.534,53.223,-3.723,17.029
0.879,0.064,0.519,38.391,-12.817,15.015
0.923,0.041,0.580,31.555,-19.470,4.822
0.936,0.028,0.572,19.714,-25.757,1.526
0.963,0.058,0.489,8.667,-22.400,8.667
0.960,0.040,0.483,-6.958,-17.700,13.672
0.943,0.068,0.524,-1.587,-23.132,15.015
0.937,0.097,0.526,-1.526,-10.559,23.621
0.924,0.077,0.470,-12.085,7.874,7.141
0.874,0.126,0.423,-8.972,-4.944,3.052
0.869,0.136,0.390,-6.348,-5.371,6.226
0.885,0.137,0.427,-7.996,-27.466,1.648
0.866,0.155,0.412,-3.601,-21.851,-2.380
0.871,0.160,0.376,17.151,-3.296,-9.766
0.917,0.091,0.441,24.414,-7.080,-11.658
0.905,0.102,0.464,12.085,-28.687,-15.991
0.871,0.093,0.503,-1.221,-37.903,-7.935
0.865,0.078,0.528,11.597,-30.334,-5.920
0.845,0.078,0.541,27.405,-21.851,-6.348
0.849,0.061,0.586,20.081,-18.372,-10.620
0.855,0.034,0.647,3.479,-22.278,-6.470
0.859,0.034,0.621,6.409,-14.893,-4.639
0.848,0.032,0.602,14.832,-8.423,-6.592
0.839,0.038,0.586,5.737,-7.507,-3.235
0.823,0.051,0.573,-0.549,-9.277,-2.441
0.833,0.042,0.580,5.188,-7.568,-3.174
0.827,0.049,0.594,11.475,-6.104,-4.272
0.804,0.046,0.586,8.362,-10.071,-7.446
0.814,0.023,0.581,1.770,-8.850,-8.301
0.842,0.010,0.605,4.272,-2.625,-6.470

0.883,0.017,0.555,0.549,-2.625,1.343
0.867,0.022,0.575,0.305,-3.479,5.066
0.864,0.031,0.566,2.380,0.000,3.479
0.879,0.012,0.562,3.540,-5.005,3.235
0.852,0.022,0.595,2.991,-10.742,6.470
0.833,0.030,0.626,-1.831,-11.597,3.601
0.840,0.029,0.615,-6.775,-12.146,-0.061
0.836,0.064,0.601,-5.493,-16.541,-1.831
0.842,0.115,0.668,-7.141,-18.555,-3.601
0.892,0.189,0.714,-16.174,-11.475,-16.418
0.951,0.227,0.708,-32.715,-43.579,-12.329
0.920,0.364,0.790,-26.733,-69.397,-2.747
0.755,0.600,0.864,-11.047,-64.697,1.099
0.702,0.703,0.796,-15.625,-76.111,-21.606
0.709,0.556,0.901,3.662,-117.676,-42.603
0.775,0.404,1.139,-20.264,-80.872,-17.883
0.598,0.534,0.879,-59.021,-53.955,-9.460
0.457,0.651,0.694,-40.344,-81.177,-41.504
0.499,0.283,0.856,30.823,-68.115,-85.022
0.545,0.019,0.937,-9.033,-39.551,-52.673
0.366,0.048,0.679,-59.143,-74.890,-54.993
0.204,-0.243,0.727,13.794,-75.806,-87.036
0.148,-0.576,0.804,50.781,-44.373,-116.882
0.057,-0.762,0.714,2.686,-64.819,-128.296
0.099,-1.082,0.678,49.805,-43.457,-124.329
0.410,-1.150,0.557,58.167,21.545,-117.065
0.661,-0.938,0.596,24.902,15.747,-112.610
0.830,-0.893,0.744,36.987,15.808,-67.444
0.521,-0.692,0.937,32.043,1.404,-2.441
0.272,-0.523,0.978,1.160,-23.376,28.320
0.183,-0.461,0.874,-12.085,-6.531,40.466
0.201,-0.551,0.884,8.972,6.592,37.476
0.256,-0.715,0.825,25.757,8.423,16.113
0.326,-0.826,0.810,35.095,12.146,26.062
0.348,-0.986,0.764,25.879,18.250,44.067
0.263,-0.849,0.883,-20.508,0.488,66.101
0.288,-0.510,0.755,-39.368,50.842,77.026
0.290,-0.539,0.428,-49.988,76.660,84.717
0.328,-0.281,0.731,-28.320,35.217,81.787
0.384,-0.017,0.856,1.770,58.289,68.665
0.501,-0.080,0.589,-55.908,104.858,52.979
0.562,-0.184,0.442,-35.889,90.271,72.937
0.593,0.177,0.776,26.428,90.332,67.383
0.546,0.343,0.668,-14.221,125.244,38.025
0.810,0.428,0.295,-33.386,141.541,20.996
0.930,0.683,0.330,31.738,117.371,11.780
0.958,0.830,0.832,77.576,74.097,-15.503
1.040,0.549,1.099,29.724,21.545,-35.706
1.229,0.385,1.006,7.507,-4.150,-30.701
1.292,0.359,0.937,5.859,-10.010,-2.380
1.093,0.104,0.912,-24.170,-7.507,10.437
0.990,-0.114,0.614,-57.495,-0.305,8.240
0.901,-0.142,0.377,-52.551,-0.366,13.245
0.767,-0.043,0.311,-21.423,11.536,15.381
0.755,-0.016,0.359,11.414,24.048,1.099
0.778,-0.050,0.435,21.667,30.151,-1.648
0.835,-0.083,0.437,10.925,33.508,-0.732
0.882,-0.069,0.448,7.874,16.907,-2.991
0.875,-0.047,0.495,8.240,0.183,-2.075
0.864,-0.027,0.542,10.071,-2.808,-4.395
0.860,-0.013,0.559,5.737,0.244,-10.254
0.944,-0.083,0.548,3.113,-1.404,-16.663
0.931,-0.085,0.522,0.427,-2.502,-10.620
0.975,-0.121,0.518,4.150,0.183,-7.935
0.965,-0.124,0.493,1.770,1.709,-0.305
0.937,-0.113,0.495,-1.709,-3.967,5.859
0.878,-0.069,0.473,-1.587,-1.831,8.423
0.844,-0.064,0.476,1.770,-1.038,8.423
0.810,-0.045,0.479,1.343,-0.488,7.751
0.875,-0.084,0.485,1.709,-3.479,-1.892
0.887,-0.081,0.518,2.930,-4.150,2.258
0.875,-0.045,0.501,2.075,2.441,4.028
0.883,-0.042,0.498,0.671,-2.502,0.977
0.885,-0.048,0.493,0.793,-7.141,-0.122
0.895,-0.071,0.512,2.197,-5.371,-0.122
0.883,-0.053,0.512,0.427,-4.333,2.563
0.885,-0.044,0.511,2.136,-5.310,-1.160
0.891,-0.050,0.514,3.296,-9.277,0.122
0.886,-0.049,0.520,3.052,-12.329,1.953
0.885,-0.047,0.535,1.465,-8.362,3.784
0.885,-0.049,0.543,2.869,-0.549,7.202
0.868,-0.038,0.520,8.484,7.751,-0.183
0.882,-0.058,0.513,5.188,-4.150,5.981
0.878,-0.064,0.535,5.676,-0.854,7.141
0.874,-0.040,0.512,9.277,10.010,6.348
0.874,-0.035,0.507,11.353,3.113,0.122
0.886,-0.055,0.544,8.118,-8.972,3.357
0.881,-0.056,0.548,2.747,-8.484,7.568
0.884,-0.056,0.531,4.456,-2.319,5.920
0.871,-0.051,0.526,8.118,3.357,3.418
0.861,-0.045,0.510,6.592,1.526,4.517
0.862,-0.051,0.508,4.822,-4.395,3.418
0.863,-0.058,0.513,5.615,-3.479,1.953
0.873,-0.063,0.520,5.005,-3.723,2.197
0.878,-0.070,0.520,3.906,-3.723,1.709
0.875,-0.064,0.513,6.348,0.061,2.502
0.865,-0.056,0.517,7.324,1.221,1.831
0.872,-0.065,0.525,7.751,-0.244,0.305
0.886,-0.073,0.548,7.629,-1.038,-0.793
0.880,-0.066,0.558,5.676,-2.869,0.488
0.865,-0.047,0.564,1.953,-5.981,1.404
0.858,-0.038,0.566,1.282,-3.052,0.061
0.866,-0.043,0.565,2.319,0.610,-2.258
0.882,-0.061,0.560,0.549,1.221,-2.075
0.884,-0.064,0.547,-1.648,2.258,0.671
0.866,-0.049,0.515,-3.113,1.465,0.916
0.873,-0.060,0.527,-0.244,3.174,-0.732
0.879,-0.072,0.544,0.977,6.592,-1.648
0.872,-0.069,0.546,0.977,11.536,-1.160
0.862,-0.059,0.539,-1.526,5.737,-0.488
0.857,-0.063,0.537,-2.991,7.690,-1.404
0.863,-0.066,0.526,-4.272,13.062,-0.854
0.850,-0.055,0.503,-5.615,12.207,-3.906
0.867,-0.071,0.491,-7.568,9.644,-5.676
0.882,-0.084,0.465,-9.094,5.310,-6.042
0.895,-0.090,0.470,-7.263,4.395,-6.897
0.927,-0.112,0.487,-6.348,1.282,-9.155
0.953,-0.121,0.490,-6.226,6.653,-8.362
0.948,-0.117,0.498,-7.019,0.732,-5.188
0.928,-0.086,0.517,-8.240,1.648,-0.183
0.878,-0.061,0.505,-10.925,-2.869,-0.671
0.878,-0.068,0.511,-11.292,3.540,-2.563
0.870,-0.072,0.487,-10.864,4.883,-4.028
0.870,-0.078,0.492,-12.390,-2.747,-3.052
0.863,-0.063,0.494,-14.038,2.808,-2.380

0.873,-0.043,0.498,-14.099,-2.197,-12.390
0.903,-0.067,0.511,-10.864,-1.221,-10.376
0.929,-0.077,0.522,-11.414,-9.460,-7.568
0.926,-0.074,0.528,-10.376,-7.507,-5.249
0.909,-0.069,0.511,-2.441,0.793,-3.967
0.890,-0.070,0.512,3.784,7.629,-2.136
0.859,-0.043,0.516,0.610,-2.930,1.892
0.844,-0.034,0.519,-1.770,-4.395,0.977
0.845,-0.032,0.516,-1.160,-7.935,0.366
0.845,-0.046,0.518,-0.488,-3.906,-1.465
0.867,-0.053,0.512,3.357,7.080,-1.404
0.865,-0.041,0.505,8.179,8.728,-0.305
0.886,-0.048,0.504,12.939,17.639,-3.967
0.905,-0.054,0.503,15.015,16.907,-2.808
0.895,-0.057,0.515,13.855,6.592,1.465
0.884,-0.039,0.489,16.052,7.751,-0.488
0.894,-0.036,0.515,16.541,-6.165,-2.014
0.890,-0.047,0.519,11.780,-19.897,4.150
0.871,-0.056,0.527,10.925,-13.123,5.432
0.883,-0.073,0.541,14.160,-4.333,1.343
0.881,-0.080,0.510,18.799,-1.221,0.977
0.907,-0.091,0.500,23.743,-2.686,-5.249
0.935,-0.092,0.481,24.109,-2.991,2.991
0.970,-0.085,0.456,21.240,-19.714,3.845
1.066,-0.158,0.407,32.776,-15.808,4.639
1.045,-0.167,0.403,46.448,-21.362,15.930
0.995,-0.195,0.385,50.110,-37.598,28.259
0.895,-0.178,0.404,54.016,-51.941,38.696
0.793,-0.114,0.486,61.584,-68.970,39.429
0.779,-0.106,0.549,70.374,-71.960,40.527
0.766,-0.088,0.637,67.078,-76.416,46.204
0.700,-0.006,0.740,62.927,-97.961,39.063
0.670,0.108,1.061,54.321,-131.836,38.757
0.576,0.257,1.546,22.949,-135.498,25.208
0.545,0.481,1.522,-19.165,-115.173,25.269
0.482,0.696,1.359,-49.866,-101.135,8.179
0.362,0.782,1.220,-69.641,-123.535,-38.086
0.318,0.690,1.168,-73.486,-134.216,-73.364
0.284,0.543,1.175,-68.848,-94.482,-73.669
0.093,0.523,1.001,-83.557,-81.909,-75.562
-0.141,0.375,0.786,-101.135,-85.510,-114.807
-0.360,-0.081,0.549,-60.120,-81.604,-147.461
-0.568,-0.897,0.445,31.372,-36.438,-145.691
-0.596,-1.640,0.558,79.773,-0.610,-158.386
0.142,-1.913,0.773,63.293,-20.325,-206.970
1.075,-1.684,0.929,80.322,5.066,-207.764
1.461,-1.414,0.724,86.487,105.408,-70.679
0.327,-0.753,1.276,37.231,-56.885,75.195
-0.337,-0.239,1.160,-61.707,-102.661,83.862
-0.140,-0.226,0.805,-60.303,-61.951,35.828
-0.002,-0.356,0.778,25.330,-12.512,33.752
-0.001,-0.614,1.109,50.598,-59.326,36.255
-0.132,-0.799,1.330,28.320,-67.444,54.810
-0.099,-0.664,1.088,-15.015,4.211,78.674
-0.095,-0.655,0.696,-54.504,36.133,89.233
-0.202,-0.589,0.690,-67.139,-0.977,95.947
-0.184,-0.260,0.819,-20.386,26.489,81.909
-0.042,-0.246,0.709,-33.508,54.016,72.083
-0.003,-0.192,0.634,-52.917,44.189,98.328
0.140,0.026,0.681,4.150,61.340,88.745
0.170,0.198,0.809,14.160,86.548,61.035
0.193,0.255,0.793,-6.592,100.647,43.213
0.473,0.536,0.714,50.537,122.620,29.602
0.518,0.594,0.765,107.727,127.258,27.527
0.400,0.488,1.073,75.928,67.017,-3.601
0.531,0.322,1.187,42.480,66.040,-40.710
0.848,0.176,0.953,49.988,83.191,-37.170
0.838,0.027,0.838,82.458,85.022,-13.855
0.898,0.084,1.050,97.595,27.649,-22.278
0.828,-0.033,1.294,69.580,-9.705,-29.419
0.691,-0.274,1.287,1.770,-28.381,-31.189
0.664,-0.410,1.032,-62.866,-22.949,-40.222
0.661,-0.432,0.826,-90.576,-21.545,-33.813
0.595,-0.402,0.749,-68.787,-13.916,-16.418
0.526,-0.326,0.807,-33.325,12.024,0.916
0.434,-0.281,0.858,-12.634,32.593,3.357
0.477,-0.263,0.840,-20.752,79.041,-6.531
0.539,-0.244,0.818,-30.396,71.167,-18.433
0.604,-0.219,0.798,-35.095,41.443,-22.278
0.633,-0.203,0.775,-36.865,16.541,-34.302
0.679,-0.194,0.804,-36.987,11.414,-30.518
0.689,-0.187,0.814,-40.771,9.888,-30.701
0.727,-0.201,0.801,-45.227,8.911,-32.043
0.734,-0.188,0.784,-44.800,6.531,-27.832
0.697,-0.172,0.776,-40.955,4.700,-20.996
0.663,-0.159,0.753,-39.124,9.460,-18.494
0.641,-0.147,0.729,-36.682,16.174,-14.709
0.621,-0.149,0.726,-27.832,19.714,-20.935
0.633,-0.170,0.757,-26.978,-0.610,-25.146
0.638,-0.171,0.750,-34.851,-11.353,-19.592
0.642,-0.164,0.719,-32.776,-4.333,-19.165
0.649,-0.146,0.704,-23.560,-2.258,-20.813
0.662,-0.120,0.732,-22.156,-2.319,-16.846
0.634,-0.101,0.745,-18.677,11.047,-14.648
0.670,-0.103,0.748,-13.916,20.508,-21.912
0.711,-0.095,0.734,-11.902,22.888,-22.034
0.751,-0.089,0.703,-9.583,17.639,-15.686
